regime,samples,nmse_all_db,nmse_omitted_db,nll,raw_l_reg,lambda_reg_x_l_reg,error_aleatoric_pearson,error_aleatoric_spearman,error_epistemic_pearson,error_epistemic_spearman,psi_omitted_mean,psi_omitted_std,psi_all_mean,psi_all_std,kappa_omitted_mean,kappa_omitted_std,kappa_all_mean,kappa_all_std,nu_omitted_mean,nu_omitted_std,nu_all_mean,nu_all_std,df_cov_omitted_mean,df_cov_omitted_std,df_cov_all_mean,df_cov_all_std,aleatoric_omitted_mean,aleatoric_omitted_std,aleatoric_all_mean,aleatoric_all_std,epistemic_omitted_mean,epistemic_omitted_std,epistemic_all_mean,epistemic_all_std
ID-Easy 20 ns,200,-15.481843070983887,-15.414058380126953,-0.788818244934082,28.219303283691406,0.028219304606318475,0.44893407821655273,0.19400335848331451,0.44328224658966064,0.30413010716438293,0.03793913871049881,0.01757938787341118,0.03802017867565155,0.018104208633303642,2.0945937633514404,0.35032832622528076,2.1014599800109863,0.35821229219436646,2052.0029296875,0.39168599247932434,2052.0029296875,0.39647114276885986,3.0029022693634033,0.39168599247932434,3.0029797554016113,0.39647114276885986,0.013111324049532413,0.010726111009716988,0.013164968229830265,0.010980150662362576,0.006619933992624283,0.009887157008051872,0.006645889487117529,0.00997798889875412
ID-Hard 80 ns,200,-15.4924747467041,-15.425457305908203,-0.7867058610916138,27.827760925292967,0.02782776229083538,0.44170689582824707,0.17680546641349792,0.4342299699783325,0.2856925129890442,0.03725914657115936,0.017248326912522316,0.037344206124544144,0.017769569531083107,2.101161003112793,0.35122594237327576,2.108015537261963,0.359481543302536,2052.015625,0.3890664577484131,2052.015625,0.3938736915588379,3.0157253742218018,0.3890664577484131,3.015615463256836,0.3938736915588379,0.012807248160243034,0.010613217018544674,0.012861210852861404,0.01084380503743887,0.006448890548199415,0.009846688248217106,0.006475474219769239,0.00992004107683897
OOD-Near 120 ns,200,-15.092998428344726,-15.00737564086914,-0.7548155760765076,30.086517639160157,0.03008651927113533,0.4582882523536682,0.16580688953399658,0.44694143533706665,0.26256898045539856,0.036981478333473206,0.017158880829811096,0.03706652298569679,0.017686666920781136,2.1040241718292236,0.3496931791305542,2.111011028289795,0.3580937385559082,2052.023193359375,0.38617390394210815,2052.023193359375,0.3908267021179199,3.0231680870056152,0.38617390394210815,3.023158073425293,0.3908267021179199,0.012675783596932888,0.01059283223003149,0.012729275971651077,0.010832468047738075,0.0063712080009281635,0.00984231662005186,0.006397221237421036,0.009915546514093876
