sample_index,true_cfr_power,rms_scale,absolute_prediction_mse,existing_nmse_db,total_uncertainty,normalized_absolute_prediction_mse,normalized_nmse_db,normalized_total_uncertainty,aleatoric,epistemic,normalized_aleatoric,normalized_epistemic,regime
180,1.2006199359893799,1.0957280397415161,0.08551338315010071,-17.495243072509766,0.02339998446404934,0.07122435420751572,-17.495243072509766,0.019489917904138565,0.020819881930947304,0.002580102765932679,0.017340943217277527,0.002148975385352969,ID-Easy 20 ns
181,0.9971145391464233,0.9985562562942505,0.07234235107898712,-17.413280487060547,0.02166389301419258,0.07255169749259949,-17.413280487060547,0.021726584061980247,0.01929604262113571,0.0023678510915488005,0.019351880997419357,0.002374703297391534,ID-Easy 20 ns
182,0.3276306390762329,0.5723902583122253,0.02795048989355564,-16.7091064453125,0.018786335363984108,0.08531098067760468,-16.7091064453125,0.05733998119831085,0.016777340322732925,0.0020089943427592516,0.051208093762397766,0.006131887901574373,ID-Easy 20 ns
183,0.7619178295135498,0.8728790283203125,0.06808222085237503,-16.51030921936035,0.02182108908891678,0.08935639262199402,-16.51030921936035,0.028639687225222588,0.01926589570939541,0.0025551924481987953,0.025286054238677025,0.0033536325208842754,ID-Easy 20 ns
184,1.225599765777588,1.1070680618286133,0.09577414393424988,-17.091869354248047,0.02649066038429737,0.07814472168684006,-17.091869354248047,0.021614447236061096,0.023334061726927757,0.0031565993558615446,0.019038891419768333,0.002575554884970188,ID-Easy 20 ns
185,1.5384280681610107,1.2403337955474854,0.10507602989673615,-17.677228927612305,0.02390960417687893,0.06830091029405594,-17.677228927612305,0.015541580505669117,0.02137196809053421,0.0025376356206834316,0.013892081566154957,0.001649499055929482,ID-Easy 20 ns
186,0.6802206039428711,0.8247548937797546,0.0510069914162159,-17.268798828125,0.021866675466299057,0.07498595118522644,-17.268798828125,0.03214644640684128,0.019328106194734573,0.0025385692715644836,0.028414467349648476,0.003731979290023446,ID-Easy 20 ns
187,1.6150538921356201,1.2708476781845093,0.0864657387137413,-18.734952926635742,0.031131040304899216,0.05353737622499466,-18.734952926635742,0.019275542348623276,0.027306554839015007,0.0038244847673922777,0.016907518729567528,0.002368022920563817,ID-Easy 20 ns
188,0.7436660528182983,0.8623607158660889,0.06166695058345795,-16.835521697998047,0.021602561697363853,0.08292290568351746,-16.835521697998047,0.0290487390011549,0.019128384068608284,0.002474177395924926,0.02572173811495304,0.003327000653371215,ID-Easy 20 ns
189,1.1003179550170898,1.0489604473114014,0.07448054850101471,-17.71462631225586,0.024253636598587036,0.06769002228975296,-17.71462631225586,0.02204238995909691,0.021376673132181168,0.0028769627679139376,0.019427724182605743,0.0026146648451685905,ID-Easy 20 ns
190,1.6066157817840576,1.2675235271453857,0.08761584013700485,-18.653461456298828,0.02692047879099846,0.05453440174460411,-18.653461456298828,0.01675601489841938,0.023663397878408432,0.003257081378251314,0.014728722162544727,0.00202729320153594,ID-Easy 20 ns
191,1.060122013092041,1.0296223163604736,0.08593365550041199,-16.93204689025879,0.02087135799229145,0.08106014877557755,-16.93204689025879,0.019687693566083908,0.01851196400821209,0.0023593935184180737,0.01746210642158985,0.0022255866788327694,ID-Easy 20 ns
192,1.2473310232162476,1.1168397665023804,0.0655171126127243,-18.815940856933594,0.02324770577251911,0.0525258406996727,-18.815940856933594,0.01863795891404152,0.02064361982047558,0.0026040852535516024,0.016550233587622643,0.002087725792080164,ID-Easy 20 ns
193,1.6652116775512695,1.2904307842254639,0.10195927321910858,-18.151241302490234,0.024212215095758438,0.061229024082422256,-18.151243209838867,0.014540022239089012,0.02140439674258232,0.0028078178875148296,0.01285385899245739,0.001686162780970335,ID-Easy 20 ns
194,0.9250444173812866,0.9617922902107239,0.06378323584794998,-17.63582992553711,0.01959158107638359,0.06895153969526291,-17.63582992553711,0.021179068833589554,0.017570408061146736,0.00202117208391428,0.018994122743606567,0.0021849460899829865,ID-Easy 20 ns
195,0.9127001762390137,0.9553534388542175,0.06498906761407852,-17.496726989746094,0.02181323617696762,0.071205273270607,-17.496726989746094,0.02389967255294323,0.019297365099191666,0.002515871077775955,0.02114315889775753,0.0027565143536776304,ID-Easy 20 ns
196,1.5550950765609741,1.2470345497131348,0.08821818977594376,-18.48224449157715,0.02178492210805416,0.05672847852110863,-18.48224639892578,0.014008739963173866,0.019515646621584892,0.002269275952130556,0.012549487873911858,0.0014592522056773305,ID-Easy 20 ns
197,0.7858717441558838,0.8864941000938416,0.05577020347118378,-17.50958251953125,0.022442791610956192,0.07096603512763977,-17.50958251953125,0.028557829558849335,0.01992894895374775,0.0025138428900390863,0.025359034538269043,0.0031987952534109354,ID-Easy 20 ns
198,1.7772324085235596,1.333128809928894,0.1195911392569542,-17.741539001464844,0.024550268426537514,0.06729065626859665,-17.741539001464844,0.013813762925565243,0.021808123216032982,0.0027421447448432446,0.012270833365619183,0.0015429297927767038,ID-Easy 20 ns
199,0.4237440824508667,0.6509562730789185,0.03758510574698448,-16.543235778808594,0.020651759579777718,0.08869767189025879,-16.54323387145996,0.048736393451690674,0.018364721909165382,0.002287037204951048,0.04333918169140816,0.005397213157266378,ID-Easy 20 ns
0,0.7978466153144836,0.8932226300239563,0.05644086375832558,-17.522186279296875,0.021811673417687416,0.07074148952960968,-17.522186279296875,0.0273381806910038,0.019406626001000404,0.002405047882348299,0.024323755875229836,0.0030144238844513893,ID-Hard 80 ns
1,1.3401379585266113,1.1576433181762695,0.08829016983509064,-17.834808349609375,0.025393089279532433,0.0658814013004303,-17.834808349609375,0.018948115408420563,0.02249763533473015,0.002895454177632928,0.01678755134344101,0.002160564297810197,ID-Hard 80 ns
2,0.8306455016136169,0.9113975763320923,0.06715231388807297,-16.944503784179688,0.02268422581255436,0.08084353059530258,-16.94450569152832,0.027309153228998184,0.02014949917793274,0.002534726168960333,0.024257639423012733,0.0030515138059854507,ID-Hard 80 ns
3,1.0608865022659302,1.0299934148788452,0.0724768340587616,-17.674964904785156,0.023510446771979332,0.06831724941730499,-17.674964904785156,0.022161133587360382,0.020854869857430458,0.0026555771473795176,0.019657965749502182,0.0025031680706888437,ID-Hard 80 ns
4,1.227691411972046,1.108012318611145,0.08921411633491516,-17.40784454345703,0.02495117485523224,0.07266819477081299,-17.407846450805664,0.020323652774095535,0.022111134603619576,0.0028400407172739506,0.0180103350430727,0.0023133179638534784,ID-Hard 80 ns
5,0.6548737287521362,0.8092426657676697,0.05689353495836258,-16.630571365356445,0.021700048819184303,0.08687710762023926,-16.630571365356445,0.03313623368740082,0.019285043701529503,0.002415005350485444,0.02944849245250225,0.003687741933390498,ID-Hard 80 ns
6,1.1851723194122314,1.0886561870574951,0.08046528697013855,-17.701885223388672,0.023578938096761703,0.06789331883192062,-17.701885223388672,0.01989494450390339,0.020920777693390846,0.00265815993770957,0.017652098089456558,0.002242846880108118,ID-Hard 80 ns
7,1.1188702583312988,1.0577666759490967,0.0997200757265091,-16.522109985351562,0.02435922995209694,0.08912566304206848,-16.522109985351562,0.021771274507045746,0.02158328704535961,0.002775943838059902,0.019290249794721603,0.002481023781001568,ID-Hard 80 ns
8,0.9992674589157104,0.9996336698532104,0.07487748563289642,-17.273672103881836,0.023814508691430092,0.07493236660957336,-17.273672103881836,0.023831967264413834,0.021129824221134186,0.002684685168787837,0.02114531397819519,0.002686653286218643,ID-Hard 80 ns
9,1.204660415649414,1.0975701808929443,0.09232614189386368,-17.174728393554688,0.023734111338853836,0.07664081454277039,-17.174728393554688,0.019701911136507988,0.021055785939097404,0.0026783260982483625,0.01747860759496689,0.002223303774371743,ID-Hard 80 ns
10,1.6105892658233643,1.269089937210083,0.09041684120893478,-18.528825759887695,0.027213355526328087,0.056138984858989716,-18.528825759887695,0.01689651980996132,0.024056462571024895,0.003156892489641905,0.014936435036361217,0.0019600854720920324,ID-Hard 80 ns
11,0.7292132377624512,0.8539398312568665,0.06596554070711136,-16.454946517944336,0.021281130611896515,0.09046125411987305,-16.454946517944336,0.029183685779571533,0.01894441992044449,0.002336710225790739,0.025979259982705116,0.003204426495358348,ID-Hard 80 ns
12,0.9356045722961426,0.9672665596008301,0.05910985544323921,-18.013931274414062,0.02330780401825905,0.06317824870347977,-18.013931274414062,0.024912025779485703,0.02066146954894066,0.002646335167810321,0.022083548828959465,0.002828476019203663,ID-Hard 80 ns
13,1.5634504556655884,1.2503801584243774,0.10945092141628265,-17.57057762145996,0.028278153389692307,0.07000600546598434,-17.57057762145996,0.01808701641857624,0.024950606748461723,0.0033275471068918705,0.01595868170261383,0.002128335414454341,ID-Hard 80 ns
14,0.6697641611099243,0.8183912038803101,0.04640749469399452,-17.612773895263672,0.021497312933206558,0.06928930431604385,-17.612773895263672,0.03209684044122696,0.01910410262644291,0.0023932105395942926,0.028523625805974007,0.003573213703930378,ID-Hard 80 ns
15,1.1517601013183594,1.0732008218765259,0.08414328098297119,-17.383106231689453,0.023716913536190987,0.07305626571178436,-17.383106231689453,0.020591886714100838,0.021052854135632515,0.0026640594005584717,0.018278853967785835,0.0023130332119762897,ID-Hard 80 ns
16,0.9528155326843262,0.9761226773262024,0.06359539180994034,-17.776229858398438,0.022348951548337936,0.06674470752477646,-17.776229858398438,0.023455696180462837,0.019858118146657944,0.0024908334016799927,0.020841514691710472,0.002614182187244296,ID-Hard 80 ns
17,0.6703373193740845,0.8187413215637207,0.051407817751169205,-17.174768447875977,0.02117171511054039,0.0766894668340683,-17.174768447875977,0.031583674252033234,0.018833037465810776,0.0023386781103909016,0.02809486724436283,0.003488807938992977,ID-Hard 80 ns
18,0.9664451479911804,0.9830794334411621,0.06974225491285324,-17.437761306762695,0.023183735087513924,0.07216369360685349,-17.437761306762695,0.023988671600818634,0.020564202219247818,0.002619532635435462,0.02127818949520588,0.002710482571274042,ID-Hard 80 ns
19,1.325657606124878,1.1513720750808716,0.08978200703859329,-17.71123695373535,0.024832576513290405,0.06772638857364655,-17.71123695373535,0.01873227022588253,0.022015441209077835,0.0028171343728899956,0.016607185825705528,0.002125084400177002,ID-Hard 80 ns
20,1.3310437202453613,1.1537086963653564,0.0849422886967659,-17.972253799438477,0.025978529825806618,0.06381630152463913,-17.972253799438477,0.019517412409186363,0.022973081097006798,0.0030054489616304636,0.017259448766708374,0.0022579641081392765,ID-Hard 80 ns
21,1.2938777208328247,1.1374874114990234,0.09028389304876328,-17.584835052490234,0.02554454654455185,0.06977776437997818,-17.584835052490234,0.019742628559470177,0.02260824479162693,0.0029363015200942755,0.0174732469022274,0.002269380958750844,ID-Hard 80 ns
22,1.0227644443511963,1.0113182067871094,0.0825180783867836,-16.95439338684082,0.023751555010676384,0.08068140596151352,-16.95439338684082,0.023222899064421654,0.02107246033847332,0.0026790951378643513,0.02060343511402607,0.0026194644160568714,ID-Hard 80 ns
23,1.5584297180175781,1.2483707666397095,0.08632473647594452,-18.58648109436035,0.02639314904808998,0.055392131209373474,-18.58648109436035,0.01693573221564293,0.02332928404211998,0.0030638650059700012,0.014969737268984318,0.0019659949466586113,ID-Hard 80 ns
24,1.3087667226791382,1.1440134048461914,0.08418557047843933,-17.93764877319336,0.025942973792552948,0.06432434916496277,-17.93764877319336,0.019822457805275917,0.022955162450671196,0.002987812040373683,0.017539536580443382,0.002282921690493822,ID-Hard 80 ns
25,1.3025826215744019,1.1413074731826782,0.07789276540279388,-18.25501251220703,0.02617539092898369,0.0597987100481987,-18.25501251220703,0.020094996318221092,0.02316848374903202,0.0030069078784435987,0.017786575481295586,0.0023084201384335756,ID-Hard 80 ns
26,1.3840579986572266,1.1764599084854126,0.10371558368206024,-17.271944046020508,0.026464639231562614,0.07493588328361511,-17.271942138671875,0.019121047109365463,0.023402098566293716,0.0030625408980995417,0.016908321529626846,0.0022127258125692606,ID-Hard 80 ns
27,0.9652512669563293,0.9824720025062561,0.06840143352746964,-17.513225555419922,0.0231527891010046,0.07086386531591415,-17.513225555419922,0.02398628182709217,0.020553290843963623,0.002599498024210334,0.02129320241510868,0.0026930791791528463,ID-Hard 80 ns
28,1.218310832977295,1.1037712097167969,0.0843755230307579,-17.617124557495117,0.024256402626633644,0.06925616413354874,-17.617124557495117,0.01990986429154873,0.021519096568226814,0.002737306524068117,0.017663059756159782,0.00224680476821959,ID-Hard 80 ns
29,1.1050224304199219,1.05120050907135,0.09243848919868469,-16.795257568359375,0.02377765066921711,0.0836530402302742,-16.795257568359375,0.0215177983045578,0.021106811240315437,0.0026708398945629597,0.019100798293948174,0.0024170007091015577,ID-Hard 80 ns
30,1.3936986923217773,1.180550217628479,0.09429297596216202,-17.71799087524414,0.026872441172599792,0.06765664368867874,-17.717988967895508,0.019281383603811264,0.023801326751708984,0.003071113955229521,0.017077812924981117,0.0022035709116607904,ID-Hard 80 ns
31,0.8300715684890747,0.9110826253890991,0.06586361676454544,-17.023637771606445,0.022262360900640488,0.0793469101190567,-17.023637771606445,0.026819806545972824,0.019757049158215523,0.0025053108111023903,0.023801621049642563,0.003018186427652836,ID-Hard 80 ns
32,1.176133155822754,1.0844967365264893,0.07857481390237808,-17.77121925354004,0.023560598492622375,0.06680775433778763,-17.77121925354004,0.020032254979014397,0.02089337445795536,0.002667223336175084,0.017764464020729065,0.0022677902597934008,ID-Hard 80 ns
33,0.8230899572372437,0.9072430729866028,0.06780032813549042,-16.862567901611328,0.022319655865430832,0.08237292617559433,-16.862565994262695,0.027116909623146057,0.019826998934149742,0.002492656698450446,0.02408849634230137,0.003028413513675332,ID-Hard 80 ns
34,0.6721217036247253,0.8198302984237671,0.052283987402915955,-17.11163330078125,0.021179845556616783,0.07778945565223694,-17.111635208129883,0.03151192143559456,0.018850136548280716,0.002329709241166711,0.028045719489455223,0.0034662014804780483,ID-Hard 80 ns
35,0.9033905863761902,0.9504685997962952,0.08107226341962814,-16.488239288330078,0.022040745243430138,0.08974221348762512,-16.488239288330078,0.024397801607847214,0.019579732790589333,0.0024610122200101614,0.02167360670864582,0.0027241951320320368,ID-Hard 80 ns
36,1.5326613187789917,1.2380069494247437,0.09253374487161636,-18.210933685302734,0.025741811841726303,0.060374561697244644,-18.210933685302734,0.016795499250292778,0.022781100124120712,0.002960710786283016,0.014863753691315651,0.001931744976900518,ID-Hard 80 ns
37,1.0259003639221191,1.0128674507141113,0.07422755658626556,-17.424158096313477,0.023534735664725304,0.07235357165336609,-17.424158096313477,0.022940564900636673,0.02088007517158985,0.0026546602603048086,0.02035292610526085,0.002587639493867755,ID-Hard 80 ns
38,1.5562150478363037,1.247483491897583,0.11149023473262787,-17.469030380249023,0.027148863300681114,0.07164191454648972,-17.469030380249023,0.01744544506072998,0.024006405845284462,0.003142457688227296,0.01542614959180355,0.002019295236095786,ID-Hard 80 ns
39,0.7678467035293579,0.8762686252593994,0.06497746706008911,-16.74226951599121,0.02206198126077652,0.08462296426296234,-16.74226951599121,0.02873227372765541,0.01962861604988575,0.0024333654437214136,0.0255631972104311,0.003169077215716243,ID-Hard 80 ns
40,0.5070668458938599,0.7120862603187561,0.042080529034137726,-16.830020904541016,0.01975051313638687,0.08298812806606293,-16.830020904541016,0.038950514048337936,0.017598040401935577,0.0021524736657738686,0.03470556437969208,0.004244950599968433,ID-Hard 80 ns
41,0.5249939560890198,0.7245646715164185,0.04844934865832329,-16.370567321777344,0.01997927762567997,0.09228553622961044,-16.370567321777344,0.03805620223283768,0.01778956688940525,0.002189710270613432,0.033885277807712555,0.004170924890786409,ID-Hard 80 ns
42,1.2021081447601318,1.0964069366455078,0.08131448179483414,-17.717248916625977,0.02369949035346508,0.06764323264360428,-17.71725082397461,0.01971494033932686,0.021033339202404022,0.0026661506853997707,0.017497044056653976,0.0022178958170115948,ID-Hard 80 ns
43,0.5919023752212524,0.7693518996238708,0.05211834982037544,-16.573463439941406,0.02083630859851837,0.08805228024721146,-16.573463439941406,0.0352022759616375,0.018529655411839485,0.0023066536523401737,0.031305257230997086,0.003897017100825906,ID-Hard 80 ns
44,1.1580826044082642,1.076142430305481,0.07478924840688705,-17.91943359375,0.023725351318717003,0.06458023935556412,-17.91943359375,0.020486751571297646,0.021040746942162514,0.00268460507504642,0.018168605864048004,0.0023181464057415724,ID-Hard 80 ns
45,0.6758193969726562,0.8220823407173157,0.06244237720966339,-16.36428451538086,0.021699069067835808,0.09239506721496582,-16.36428451538086,0.03210779279470444,0.019314298406243324,0.00238477042876184,0.02857908234000206,0.0035287097562104464,ID-Hard 80 ns
46,0.3920101225376129,0.6261070966720581,0.03883933648467064,-16.059877395629883,0.01954851858317852,0.09907738864421844,-16.059877395629883,0.049867384135723114,0.017440831288695335,0.002107687061652541,0.04449076950550079,0.005376613698899746,ID-Hard 80 ns
47,0.5532342791557312,0.7437971830368042,0.043572429567575455,-17.057655334472656,0.02030891552567482,0.07875945419073105,-17.057655334472656,0.03670943155884743,0.018088137730956078,0.0022207775618880987,0.032695259898900986,0.004014172125607729,ID-Hard 80 ns
48,1.0890636444091797,1.0435820817947388,0.08050830662250519,-17.332447052001953,0.023705366998910904,0.07392433285713196,-17.332447052001953,0.021766740828752518,0.02102477103471756,0.002680595265701413,0.019305365160107613,0.0024613761343061924,ID-Hard 80 ns
49,0.5395859479904175,0.7345651388168335,0.05519549921154976,-15.921725273132324,0.020258815959095955,0.10229232162237167,-15.921725273132324,0.03754511475563049,0.01804179698228836,0.002217019209638238,0.0334363728761673,0.0041087414138019085,ID-Hard 80 ns
50,0.7707531452178955,0.877925455570221,0.07696835696697235,-16.026931762695312,0.021641332656145096,0.09986124187707901,-16.026933670043945,0.028078164905309677,0.0192375760525465,0.0024037568364292383,0.02495945245027542,0.003118711756542325,ID-Hard 80 ns
51,1.4955923557281494,1.2229441404342651,0.10870411992073059,-17.407005310058594,0.026110315695405006,0.07268298417329788,-17.407005310058594,0.017458176240324974,0.023138070479035378,0.002972245682030916,0.015470840036869049,0.0019873366691172123,ID-Hard 80 ns
52,1.474592924118042,1.2143281698226929,0.08753277361392975,-18.286327362060547,0.025931406766176224,0.05936063826084137,-18.286327362060547,0.01758546754717827,0.02297447994351387,0.0029569268226623535,0.01558021828532219,0.0020052494946867228,ID-Hard 80 ns
53,1.0996034145355225,1.0486197471618652,0.08602730184793472,-17.082090377807617,0.022933900356292725,0.07823484390974045,-17.082090377807617,0.020856520161032677,0.020354071632027626,0.002579829189926386,0.018510375171899796,0.002346145221963525,ID-Hard 80 ns
54,1.0165438652038574,1.0082379579544067,0.0767163410782814,-17.243202209472656,0.023343224078416824,0.07546782493591309,-17.243202209472656,0.022963322699069977,0.020740022882819176,0.0026032014284282923,0.020402487367391586,0.0025608353316783905,ID-Hard 80 ns
55,0.6100025773048401,0.7810266017913818,0.06682701408863068,-15.62497329711914,0.020437542349100113,0.10955201089382172,-15.62497329711914,0.033504027873277664,0.018191007897257805,0.0022465349175035954,0.02982119843363762,0.0036828285083174706,ID-Hard 80 ns
56,1.752160668373108,1.3236920833587646,0.11012927442789078,-18.037979125976562,0.028538666665554047,0.06285341084003448,-18.037981033325195,0.016287699341773987,0.025218026712536812,0.0033206408843398094,0.014392530545592308,0.0018951691454276443,ID-Hard 80 ns
57,0.6560641527175903,0.8099778890609741,0.0502484068274498,-17.17770004272461,0.0219070166349411,0.07659069448709488,-17.17770004272461,0.03339157626032829,0.01948162540793419,0.002425391925498843,0.02969469502568245,0.003696882165968418,ID-Hard 80 ns
58,0.8454627394676208,0.9194904565811157,0.06748597323894501,-17.000253677368164,0.022085126489400864,0.07982135564088821,-17.00025177001953,0.026121938601136208,0.019620472565293312,0.002464652992784977,0.023206785321235657,0.0029151528142392635,ID-Hard 80 ns
59,1.4342353343963623,1.1975955963134766,0.08935786038637161,-18.076059341430664,0.02505079284310341,0.062303487211465836,-18.076059341430664,0.017466306686401367,0.022162092849612236,0.002888699760660529,0.01545220147818327,0.0020141045097261667,ID-Hard 80 ns
60,0.7982515692710876,0.8934492468833923,0.05781049653887749,-17.42302703857422,0.022474396973848343,0.07242140918970108,-17.423025131225586,0.028154531493782997,0.01997394673526287,0.0025004511699080467,0.025022121146321297,0.003132409881800413,ID-Hard 80 ns
61,1.1434805393218994,1.0693365335464478,0.07598651200532913,-17.796113967895508,0.024199774488806725,0.06645195186138153,-17.796112060546875,0.02116325870156288,0.021465228870511055,0.002734545385465026,0.018771836534142494,0.0023914228659123182,ID-Hard 80 ns
62,1.24880051612854,1.117497444152832,0.09074708074331284,-17.40603256225586,0.025509944185614586,0.07266739010810852,-17.40603256225586,0.020427556708455086,0.022599685937166214,0.002910258946940303,0.01809711381793022,0.0023304433561861515,ID-Hard 80 ns
63,1.051659345626831,1.025504469871521,0.06269051134586334,-18.266761779785156,0.02347799763083458,0.059611041098833084,-18.26675796508789,0.022324716672301292,0.020830553025007248,0.0026474441401660442,0.019807320088148117,0.0025173970498144627,ID-Hard 80 ns
64,0.9094552397727966,0.9536536335945129,0.07303106039762497,-16.972362518310547,0.022734494879841805,0.08030197769403458,-16.972362518310547,0.024997925385832787,0.02016899734735489,0.0025654968339949846,0.022177008911967278,0.0028209160082042217,ID-Hard 80 ns
65,0.9290422201156616,0.9638683795928955,0.06632302701473236,-17.485448837280273,0.02314438670873642,0.0713886097073555,-17.485448837280273,0.024912090972065926,0.020558714866638184,0.0025856709107756615,0.022128934040665627,0.00278315762989223,ID-Hard 80 ns
66,0.9661480784416199,0.9829283356666565,0.06884496659040451,-17.494413375854492,0.02349502220749855,0.07125714421272278,-17.494413375854492,0.024318242445588112,0.020856281742453575,0.00263874139636755,0.02158704400062561,0.0027311977464705706,ID-Hard 80 ns
67,1.0819544792175293,1.040170431137085,0.07848337292671204,-17.415706634521484,0.02401741035282612,0.07253851741552353,-17.415706634521484,0.02219817042350769,0.02127836085855961,0.00273904949426651,0.01966659538447857,0.0025315755046904087,ID-Hard 80 ns
68,0.6010615825653076,0.7752816081047058,0.06073302403092384,-15.976506233215332,0.020581405609846115,0.10104293376207352,-15.976506233215332,0.03424175828695297,0.018331561237573624,0.002249843906611204,0.03049864061176777,0.0037431172095239162,ID-Hard 80 ns
69,2.012636423110962,1.4186742305755615,0.13311012089252472,-17.81629753112793,0.028882533311843872,0.06613717973232269,-17.81629753112793,0.014350596815347672,0.02551298961043358,0.0033695437014102936,0.012676402926445007,0.0016741938889026642,ID-Hard 80 ns
70,0.9976364374160767,0.998817503452301,0.08206094056367874,-16.869810104370117,0.022861424833536148,0.08225536346435547,-16.869810104370117,0.022915586829185486,0.020301679149270058,0.002559745218604803,0.0203497763723135,0.0025658097583800554,ID-Hard 80 ns
71,0.48112648725509644,0.6936328411102295,0.049068424850702286,-15.931251525878906,0.0199250690639019,0.10198652744293213,-15.931251525878906,0.04141337051987648,0.01774924248456955,0.0021758268121629953,0.03689100965857506,0.00452235946431756,ID-Hard 80 ns
72,1.3098009824752808,1.1444653272628784,0.09646249562501907,-17.348264694213867,0.02582363598048687,0.07364668697118759,-17.348264694213867,0.019715694710612297,0.022867798805236816,0.0029558376409113407,0.01745898649096489,0.0022567075211554766,ID-Hard 80 ns
73,0.9508013129234314,0.9750903844833374,0.07496638596057892,-17.05402374267578,0.023772509768605232,0.07884547114372253,-17.05402374267578,0.025002606213092804,0.02108077146112919,0.0026917390059679747,0.022171584889292717,0.0028310215566307306,ID-Hard 80 ns
74,1.1248427629470825,1.0605860948562622,0.07497202605009079,-17.783824920654297,0.022650981321930885,0.0666511058807373,-17.783824920654297,0.020137019455432892,0.02012268640100956,0.0025282951537519693,0.01788933202624321,0.0022476876620203257,ID-Hard 80 ns
75,1.034250020980835,1.0169808864593506,0.06793379783630371,-17.847087860107422,0.022520028054714203,0.06568410247564316,-17.847087860107422,0.021774258464574814,0.020016666501760483,0.002503362251445651,0.019353797659277916,0.002420461503788829,ID-Hard 80 ns
76,1.064462661743164,1.0317280292510986,0.08872926980257034,-16.808740615844727,0.023170027881860733,0.08335591852664948,-16.808738708496094,0.02176687866449356,0.02057398296892643,0.0025960453785955906,0.019328046590089798,0.002438831841573119,ID-Hard 80 ns
77,0.7799657583236694,0.8831567168235779,0.061071302741765976,-17.082311630249023,0.02194892428815365,0.07829998433589935,-17.082311630249023,0.028140883892774582,0.019474642351269722,0.0024742826353758574,0.02496858686208725,0.003172296565026045,ID-Hard 80 ns
78,1.4835951328277588,1.2180291414260864,0.0896691158413887,-18.205005645751953,0.02662160061299801,0.06044042855501175,-18.205005645751953,0.017943980172276497,0.023544318974018097,0.003077282104641199,0.01586977392435074,0.0020742060150951147,ID-Hard 80 ns
79,1.0397549867630005,1.0196837186813354,0.07402905076742172,-17.494165420532227,0.022794224321842194,0.07119855284690857,-17.494165420532227,0.02192268893122673,0.020249228924512863,0.0025449960958212614,0.019474999979138374,0.002447688253596425,ID-Hard 80 ns
80,0.7334265112876892,0.8564032316207886,0.052264925092458725,-17.49286460876465,0.02267153188586235,0.07126129418611526,-17.49286460876465,0.030911797657608986,0.02013348415493965,0.002538047730922699,0.02745126374065876,0.003460534382611513,ID-Hard 80 ns
81,1.5622055530548096,1.2498822212219238,0.1173047199845314,-17.264787673950195,0.028233453631401062,0.07508917152881622,-17.264787673950195,0.018072815611958504,0.02494303695857525,0.0032904157415032387,0.01596655324101448,0.002106263069435954,ID-Hard 80 ns
82,1.4261094331741333,1.1941982507705688,0.09077423065900803,-17.984533309936523,0.026007626205682755,0.0636516585946083,-17.984533309936523,0.018236767500638962,0.023065384477376938,0.002942242193967104,0.01617364212870598,0.0020631251391023397,ID-Hard 80 ns
83,0.6497452259063721,0.8060677647590637,0.053001519292593,-16.905458450317383,0.021977830678224564,0.0815727710723877,-16.905458450317383,0.03382530435919762,0.019533883780241013,0.002443947596475482,0.030063912272453308,0.003761393716558814,ID-Hard 80 ns
84,0.6052942276000977,0.7780065536499023,0.05502108111977577,-16.435165405273438,0.020902177318930626,0.09089973568916321,-16.435163497924805,0.03453226014971733,0.018611514940857887,0.002290662145242095,0.030747881159186363,0.003784378059208393,ID-Hard 80 ns
85,0.7517575025558472,0.8670395016670227,0.06101048365235329,-16.92623519897461,0.021696433424949646,0.0811571329832077,-16.92623519897461,0.028860947117209435,0.019288651645183563,0.0024077813141047955,0.025658076629042625,0.003202869789674878,ID-Hard 80 ns
86,0.9399776458740234,0.9695244431495667,0.07307672500610352,-17.113588333129883,0.023117128759622574,0.0777430459856987,-17.113588333129883,0.024593275040388107,0.020506324246525764,0.0026108035817742348,0.02181575819849968,0.002777516609057784,ID-Hard 80 ns
87,0.7952620983123779,0.8917747139930725,0.06584768742322922,-16.840164184570312,0.021914301440119743,0.08279997855424881,-16.840164184570312,0.027556074783205986,0.019452111795544624,0.00246219034306705,0.024460000917315483,0.0030960740987211466,ID-Hard 80 ns
88,1.0385072231292725,1.0190716981887817,0.08095873147249222,-17.10042381286621,0.02355610765516758,0.07795683294534683,-17.10042381286621,0.022682661190629005,0.02088940516114235,0.002666702028363943,0.02011483907699585,0.0025678223464637995,ID-Hard 80 ns
89,0.7552708387374878,0.8690631985664368,0.0731971338391304,-16.157238006591797,0.021456733345985413,0.09691508114337921,-16.157238006591797,0.0284093227237463,0.019088225439190865,0.0023685076739639044,0.02527335099875927,0.0031359712593257427,ID-Hard 80 ns
90,0.7106075286865234,0.842975378036499,0.06960596889257431,-16.10894775390625,0.02129003033041954,0.09795276075601578,-16.10894775390625,0.029960323125123978,0.018925746902823448,0.002364284358918667,0.026633191853761673,0.003327131038531661,ID-Hard 80 ns
91,0.8432260155677795,0.918273389339447,0.06837300211191177,-16.93218421936035,0.022547850385308266,0.08108503371477127,-16.93218421936035,0.02673998288810253,0.02000604383647442,0.002541805850341916,0.023725600913167,0.0030143826734274626,ID-Hard 80 ns
92,0.675979733467102,0.8221798539161682,0.060742251574993134,-16.485586166381836,0.02147950977087021,0.08985809981822968,-16.485586166381836,0.031775373965501785,0.019113505259156227,0.002366004278883338,0.02827526442706585,0.0035001111682504416,ID-Hard 80 ns
