epoch,regime,delay_spread_ns,samples,nmse_all_db,nmse_omitted_db,psi_mean,psi_std,kappa_mean,kappa_std,nu_mean,nu_std,df_cov_mean,df_cov_std,aleatoric_mean,aleatoric_std,epistemic_mean,epistemic_std,error_aleatoric_pearson,error_aleatoric_spearman,error_epistemic_pearson,error_epistemic_spearman,nll,raw_l_reg,lambda_reg_x_l_reg,reg_to_nll_ratio,requested_snr_db,measured_snr_db_mean,measured_snr_db_std,covariance_diag_mean,covariance_diag_std,lowrank_diag_contribution_mean,lowrank_diag_contribution_std,off_diagonal_energy_ratio_mean,off_diagonal_energy_ratio_std,frequency_covariance_lag_1_mean,frequency_covariance_lag_1_std,frequency_covariance_lag_2_mean,frequency_covariance_lag_2_std,frequency_covariance_lag_4_mean,frequency_covariance_lag_4_std,frequency_covariance_lag_8_mean,frequency_covariance_lag_8_std,error_bin_0_error_mean,error_bin_0_aleatoric_mean,error_bin_0_epistemic_mean,error_bin_1_error_mean,error_bin_1_aleatoric_mean,error_bin_1_epistemic_mean,error_bin_2_error_mean,error_bin_2_aleatoric_mean,error_bin_2_epistemic_mean
4,OOD-Far 1 ms,1000000.0,200,1.6701141929626464,1.904071798324585,0.251018762588501,0.07601067423820496,4.238774299621582,0.1705741286277771,2057.98291015625,0.4176258444786072,8.982930183410645,0.4176258444786072,0.028114909306168556,0.009060930460691452,0.006665744818747044,0.0022523771040141582,0.11149315536022186,0.09974754601716995,0.11725712567567825,0.10277654975652695,2539.037138671875,3116264.57,3116.264697265625,1.2273411246293995,15.0,14.967333946228027,0.28516813822703374,,,,,,,,,,,,,,,0.04556984826922417,0.027513710781931877,0.006508389487862587,0.37221667170524597,0.027756046503782272,0.006572237238287926,1.9192705154418945,0.02907496877014637,0.0069166067987680435
5,ID-Easy 20 ns,20.0,200,-16.926956176757812,-16.909538345336912,0.2277543991804123,0.09163984656333923,5.038123607635498,0.26784467697143555,2059.894287109375,0.5934832096099854,10.894227027893066,0.5934832096099854,0.021101519465446472,0.009006554260849953,0.0042198956944048405,0.0018832755740731955,0.2814277112483978,0.17719539999961853,0.282881498336792,0.17834270000457764,-1870.1389208984374,45124.6725,45.12467437744141,0.0241290493839472,15.0,14.981553649902343,0.27320792229512514,,,,,,,,,,,,,,,0.0005595852853730321,0.020023612305521965,0.0039875563234090805,0.0046570682898163795,0.020406005904078484,0.004070927854627371,0.026908690109848976,0.022874951362609863,0.004601204767823219
5,ID-Hard 80 ns,80.0,200,-16.680003356933593,-16.662005767822265,0.22408133745193481,0.0856364294886589,5.030531406402588,0.1521439552307129,2059.90478515625,0.33999356627464294,10.904598236083984,0.33999350666999817,0.020620517432689667,0.008065813221037388,0.004108116030693054,0.001627691788598895,0.27681583166122437,0.14329174160957336,0.27654242515563965,0.14377892017364502,-1815.441591796875,45777.5515625,45.77755355834961,0.0252156575925905,15.0,15.011650924682618,0.28641070862418894,,,,,,,,,,,,,,,0.0005846212734468281,0.019775958731770515,0.003935493528842926,0.004835433326661587,0.020084790885448456,0.003999958746135235,0.02718304842710495,0.02200080081820488,0.004388895817101002
5,OOD-Near 120 ns,120.0,200,-15.394286041259766,-15.381609992980957,0.2240922600030899,0.08634158968925476,5.017160415649414,0.1582309752702713,2059.888916015625,0.318103164434433,10.88895034790039,0.318103164434433,0.020641876384615898,0.008110150694847107,0.004123653285205364,0.0016416633734479547,0.27330371737480164,0.10143731534481049,0.27168697118759155,0.100397489964962,-1529.287470703125,59112.07125,59.11207397460937,0.03865334353850732,15.0,14.990868263244629,0.2660972716736428,,,,,,,,,,,,,,,0.0007867733365856111,0.019929589703679085,0.003979449160397053,0.006456350442022085,0.02012595720589161,0.004018784500658512,0.034809939563274384,0.021870078518986702,0.004372724797576666
5,OOD-Far 1 ms,1000000.0,200,1.5879936122894287,1.8125433731079101,0.2578005790710449,0.09641113877296448,4.569884300231934,0.22668878734111786,2058.7998046875,0.5278545022010803,9.799664497375488,0.5278545022010803,0.02652607299387455,0.010515240952372551,0.005853299517184496,0.002458722097799182,0.09573158621788025,0.09478908032178879,0.10215914994478226,0.09735126048326492,2525.896884765625,3057984.42,3057.984609375,1.2106529873829908,15.0,15.06881622314453,0.26436358033515284,,,,,,,,,,,,,,,0.04471376910805702,0.02595074474811554,0.005709006451070309,0.36462104320526123,0.026164397597312927,0.005763915367424488,1.8778038024902344,0.027463072910904884,0.006086975801736116
6,ID-Easy 20 ns,20.0,200,-17.58757049560547,-17.571322555541993,0.20642459392547607,0.09242865443229675,5.910520076751709,0.3313296139240265,2061.96337890625,0.7092909216880798,12.963393211364746,0.7092909216880798,0.016047274693846703,0.007491015829145908,0.0027372073382139206,0.001335358596406877,0.2815048098564148,0.1788279414176941,0.28205880522727966,0.1773449033498764,-2045.1171875,38597.603125,38.597604522705076,0.018873052731857864,15.0,14.993588333129884,0.25956149410460005,,,,,,,,,,,,,,,0.00047240967978723347,0.015194551087915897,0.0025807362981140614,0.003950652666389942,0.015490274876356125,0.0026350212283432484,0.02301931008696556,0.017456993460655212,0.002995864488184452
6,ID-Hard 80 ns,80.0,200,-17.11693115234375,-17.10062446594238,0.20471109449863434,0.0890582725405693,5.8815507888793945,0.16840781271457672,2061.9189453125,0.3349730968475342,12.919220924377441,0.33497297763824463,0.015885159373283386,0.007003735285252333,0.0027053477242588997,0.0012022398877888918,0.2796519994735718,0.13193567097187042,0.2859300971031189,0.14423498511314392,-1931.8073876953124,41065.9496875,41.0659521484375,0.02125778812618451,15.0,14.983608932495118,0.2525386812490027,,,,,,,,,,,,,,,0.0005351926083676517,0.015243851579725742,0.002589251147583127,0.0043937587179243565,0.015419202856719494,0.0026222446467727423,0.02426839806139469,0.016992423683404922,0.0029045462142676115
6,OOD-Near 120 ns,120.0,200,-15.473720436096192,-15.461401443481446,0.2056978940963745,0.09127196669578552,5.8571085929870605,0.17228524386882782,2061.870361328125,0.31664782762527466,12.870429992675781,0.31664782762527466,0.016017377376556396,0.0071876319125294685,0.0027392623014748096,0.0012379148975014687,0.26388242840766907,0.092932790517807,0.2689358592033386,0.1031951829791069,-1560.8139306640626,57728.0109375,57.72801376342773,0.036985839650019635,15.0,14.997339401245117,0.2628705735904983,,,,,,,,,,,,,,,0.0007741455337963998,0.015445020981132984,0.002635700162500143,0.006344662979245186,0.015601986087858677,0.0026652058586478233,0.03389524668455124,0.017005126923322678,0.002916881116107106
6,OOD-Far 1 ms,1000000.0,200,1.4138374710083008,1.6276640748977662,0.23627986013889313,0.09839874505996704,5.335213661193848,0.2529323697090149,2060.611572265625,0.5715204477310181,11.611638069152832,0.5715204477310181,0.020488793030381203,0.008887998759746552,0.0038685735780745745,0.0017525849398225546,0.06933664530515671,0.07665076106786728,0.07665108889341354,0.08113954216241837,2499.8968359375,2941789.89,2941.790009765625,1.1767645638267472,15.0,15.034753112792968,0.2793002559332075,,,,,,,,,,,,,,,0.04292512685060501,0.020143607631325722,0.00379226659424603,0.3502750098705292,0.02028275467455387,0.003823898732662201,1.7989318370819092,0.021040016785264015,0.003989554010331631
7,ID-Easy 20 ns,20.0,200,-17.163342590332032,-17.173715438842773,0.20543676614761353,0.11098744720220566,6.4951491355896,0.4382355213165283,2063.319580078125,0.9701749682426453,14.3197660446167,0.9701749086380005,0.014514699578285217,0.008219856768846512,0.0022659788373857737,0.0013602246763184667,0.24688802659511566,0.16126695275306702,0.25066155195236206,0.1587112545967102,-1953.638505859375,42679.41921875,42.67942123413086,0.021846119999123576,15.0,15.019112167358399,0.28740077784995105,,,,,,,,,,,,,,,0.000512006226927042,0.013681513257324696,0.002121890429407358,0.004305082838982344,0.013994787819683552,0.002176612848415971,0.025324400514364243,0.015867799520492554,0.0024994334671646357
7,ID-Hard 80 ns,80.0,200,-16.766070251464843,-16.773348999023437,0.2049616128206253,0.10621631890535355,6.454011917114258,0.19980840384960175,2063.237548828125,0.39278918504714966,14.237661361694336,0.39278918504714966,0.01443416066467762,0.0075665670447051525,0.0022416787687689066,0.0011862913379445672,0.27014392614364624,0.12711220979690552,0.2761569917201996,0.13828197121620178,-1855.8923876953124,44452.8971875,44.45289947509766,0.023952304438330456,15.0,15.031959838867188,0.27510810047697104,,,,,,,,,,,,,,,0.0005679691093973815,0.013776255771517754,0.00213379948399961,0.004639266990125179,0.013961092568933964,0.0021650821436196566,0.026205608621239662,0.015565135516226292,0.0024261551443487406
7,OOD-Near 120 ns,120.0,200,-15.08480899810791,-15.08792251586914,0.20648494362831116,0.10750585794448853,6.4216132164001465,0.20133452117443085,2063.167236328125,0.3694041669368744,14.167252540588379,0.3694041669368744,0.01460826862603426,0.00767128961160779,0.0022798480931669474,0.0012062916066497564,0.24349132180213928,0.08748079091310501,0.24662619829177856,0.0955745056271553,-1464.8326318359375,63187.55828125,63.18756164550781,0.043136369488083276,15.0,15.021226959228516,0.28229101951244223,,,,,,,,,,,,,,,0.0008403714746236801,0.014039183966815472,0.002187138656154275,0.006891224067658186,0.014177204109728336,0.0022104487288743258,0.03696130961179733,0.015608417801558971,0.0024419573601335287
7,OOD-Far 1 ms,1000000.0,200,1.3942036151885986,1.604798150062561,0.24403658509254456,0.11664816737174988,5.749598979949951,0.3176141679286957,2061.5283203125,0.7374997138977051,12.528148651123047,0.7374997138977051,0.01966811530292034,0.009835617616772652,0.0034582277294248343,0.0018217165488749743,0.06819698959589005,0.08313675969839096,0.07588763535022736,0.0861782431602478,2494.633046875,2929992.86,2929.99302734375,1.17451864553882,15.0,15.011092948913575,0.26923302606568883,,,,,,,,,,,,,,,0.04270204156637192,0.019291019067168236,0.0033796802163124084,0.3480328917503357,0.019437652081251144,0.003410999197512865,1.7896045446395874,0.020275678485631943,0.0035840035416185856
8,ID-Easy 20 ns,20.0,200,-17.90397071838379,-17.901363067626953,0.19857676327228546,0.10762937366962433,7.146279335021973,0.3939516544342041,2064.896728515625,0.6889044046401978,15.896559715270996,0.688904345035553,0.012550046667456627,0.006895672995597124,0.001768002170138061,0.0009912560926750302,0.2542538046836853,0.16968262195587158,0.25439977645874023,0.16167868673801422,-2101.666494140625,36632.20390625,36.6322055053711,0.017430075422207158,15.0,15.01248764038086,0.27702960484951866,,,,,,,,,,,,,,,0.0004440501215867698,0.011881407350301743,0.0016695435624569654,0.0036889156326651573,0.012098426930606365,0.0017022554529830813,0.021789684891700745,0.013670302927494049,0.0019322078442201018
8,ID-Hard 80 ns,80.0,200,-17.515189361572265,-17.51215057373047,0.1976434737443924,0.10486137121915817,7.1147356033325195,0.20464609563350677,2064.8369140625,0.3360169231891632,15.836895942687988,0.3360169231891632,0.012501703575253487,0.006679464131593704,0.001759743900038302,0.0009447102202102542,0.27842941880226135,0.12995384633541107,0.2800343334674835,0.1337372362613678,-2017.3766162109375,37708.5090625,37.7085107421875,0.018691854777629566,15.0,15.011845321655274,0.24635474278640737,,,,,,,,,,,,,,,0.00048295233864337206,0.011921531520783901,0.0016761315055191517,0.0039869132451713085,0.012080145999789238,0.001699430518783629,0.022208884358406067,0.01350343506783247,0.0019036699086427689
8,OOD-Near 120 ns,120.0,200,-15.662311210632325,-15.658684921264648,0.19889502227306366,0.1079026609659195,7.085882663726807,0.21227234601974487,2064.77685546875,0.3325181305408478,15.776799201965332,0.3325181305408478,0.01262759417295456,0.006887833122164011,0.0017849898431450129,0.0009779043029993773,0.25752007961273193,0.08265481144189835,0.2581312656402588,0.08284978568553925,-1601.631005859375,55159.35328125,55.15935577392578,0.03443949047676244,15.0,14.995318336486816,0.2815318432243144,,,,,,,,,,,,,,,0.0007359005976468325,0.01213684119284153,0.0017146699829027057,0.006026558578014374,0.012245605699717999,0.0017305401852354407,0.03226926177740097,0.013500338420271873,0.0019097595941275358
8,OOD-Far 1 ms,1000000.0,200,1.3697886085510254,1.5788402462005615,0.23382022976875305,0.11526738107204437,6.3691582679748535,0.32510972023010254,2063.040771484375,0.7043509483337402,14.040534973144531,0.7043508887290955,0.016776837408542633,0.008535224944353104,0.0026574197690933943,0.0014070805627852678,0.05833856761455536,0.07981187105178833,0.06620112806558609,0.08372901380062103,2492.85716796875,2916891.0,2916.891103515625,1.1700995712805675,15.0,15.009871139526368,0.2609778542993299,,,,,,,,,,,,,,,0.042401671409606934,0.0165091622620821,0.0026066324207931757,0.34644368290901184,0.01659795269370079,0.00262411218136549,1.7787480354309082,0.01722339540719986,0.0027415151707828045
9,ID-Easy 20 ns,20.0,200,-18.299361114501952,-18.30066192626953,0.1901462972164154,0.10289095342159271,7.888206481933594,0.3612893223762512,2066.679931640625,0.6699324250221252,17.680103302001953,0.6699323654174805,0.01079690083861351,0.005952811799943447,0.0013750270009040833,0.0007718624547123909,0.2595321834087372,0.17644038796424866,0.26064959168434143,0.16909651458263397,-2193.12109375,33120.5275,33.12052917480469,0.015102006573663994,15.0,14.993715057373047,0.2612481776007515,,,,,,,,,,,,,,,0.0004106054257135838,0.010228730738162994,0.0012999882455915213,0.0033696924801915884,0.010410841554403305,0.0013243749272078276,0.01960482820868492,0.011751130223274231,0.00150071841198951
9,ID-Hard 80 ns,80.0,200,-17.739814834594725,-17.738009033203124,0.18856734037399292,0.09900888055562973,7.866879463195801,0.21008573472499847,2066.642333984375,0.31515929102897644,17.642486572265625,0.31515926122665405,0.010701787658035755,0.0056491633877158165,0.0013617674121633172,0.0007210270850919187,0.2851393222808838,0.1337214559316635,0.2867763340473175,0.13669753074645996,-2074.6604443359374,35855.52015625,35.85552215576172,0.017282597860039512,15.0,15.045122489929199,0.28850961282046567,,,,,,,,,,,,,,,0.00046164734521880746,0.01020964328199625,0.0012979692546650767,0.003762135747820139,0.01033475250005722,0.0013144297990947962,0.021105390042066574,0.01156096626073122,0.001472902949899435
9,OOD-Near 120 ns,120.0,200,-15.69010139465332,-15.686775665283204,0.1895691305398941,0.09808177500963211,7.8317341804504395,0.21621404588222504,2066.56591796875,0.30145037174224854,17.56603240966797,0.30145034193992615,0.010803602635860443,0.005610783118754625,0.001381007838062942,0.0007192097255028784,0.27409666776657104,0.08367621153593063,0.27556508779525757,0.0864354819059372,-1613.2183984375,54954.691875,54.95469482421875,0.03406525420061231,15.0,14.998775291442872,0.270128174465721,,,,,,,,,,,,,,,0.0007372252875939012,0.010393340140581131,0.0013277275720611215,0.006002659909427166,0.010473118163645267,0.001338334521278739,0.03209950402379036,0.011544347740709782,0.0014769616536796093
9,OOD-Far 1 ms,1000000.0,200,1.3666373634338378,1.575314655303955,0.22631119191646576,0.10678380727767944,7.027007579803467,0.3344828486442566,2064.59423828125,0.7290140986442566,15.594269752502441,0.7290140986442566,0.014607424847781658,0.007103119511157274,0.002094597788527608,0.001056118868291378,0.05884326994419098,0.07553283870220184,0.06610549986362457,0.07986108958721161,2496.634130859375,2917927.31,2917.9274609375,1.1687445208166818,15.0,14.999110946655273,0.28538938270280256,,,,,,,,,,,,,,,0.04234977811574936,0.014375717379152775,0.002055348828434944,0.34606805443763733,0.014468773268163204,0.0020715612918138504,1.7774425745010376,0.014977780170738697,0.0021568830125033855
10,ID-Easy 20 ns,20.0,200,-18.437915649414062,-18.434239196777344,0.19398067891597748,0.10580573976039886,8.235355377197266,0.45184817910194397,2067.50634765625,0.8734540343284607,18.506250381469727,0.8734540343284607,0.010541812516748905,0.005910391453653574,0.001290039042942226,0.0007504521636292338,0.23920975625514984,0.17044714093208313,0.24116969108581543,0.16697093844413757,-2222.28947265625,32536.89765625,32.53689926147461,0.014641161586585573,15.0,14.990790939331054,0.2631161288054744,,,,,,,,,,,,,,,0.0003891436499543488,0.00998688954859972,0.0012167864479124546,0.003286176361143589,0.010163023136556149,0.001240879064425826,0.019309429451823235,0.011475526727735996,0.0014124518493190408
10,ID-Hard 80 ns,80.0,200,-17.74913513183594,-17.742636489868165,0.19355379045009613,0.10363098233938217,8.1885986328125,0.21537813544273376,2067.4130859375,0.3636486530303955,18.412961959838867,0.3636486232280731,0.010527764447033405,0.005672710482031107,0.001287406892515719,0.0006974070565775037,0.2886728346347809,0.12416310608386993,0.2917223572731018,0.13414467871189117,-2081.7165234375,35626.75046875,35.62675247192383,0.01711412292242504,15.0,14.986900787353516,0.28718149687648,,,,,,,,,,,,,,,0.0004515408945735544,0.010029670782387257,0.0012241174699738622,0.0037260560784488916,0.010155515745282173,0.0012405611341819167,0.02100287191569805,0.011398104019463062,0.0013975423062220216
