epoch,train_nll,train_raw_l_reg,train_lambda_reg_x_l_reg,train_total,validation_nll,validation_raw_l_reg,validation_lambda_reg_x_l_reg,validation_total
1,0.6390009331703186,491.72236926269534,0.4917223926782608,1.130723326921463,0.5659646892547607,413.0459997558594,0.4130460202693939,0.9790107154846192
2,-0.03125849191471934,227.2370440979004,0.2272370558977127,0.19597856467962266,-0.5433745861053467,52.35138275146485,0.0523513850569725,-0.49102320075035094
3,-0.3755922368243337,139.26935159301757,0.13926935765147208,-0.23632288014888764,-0.6315952396392822,30.024293518066408,0.030024295151233674,-0.6015709400177002
4,-0.5081047563552856,116.60587273406982,0.11660587836802006,-0.3914988763332367,-0.2842273330688477,57.338014373779295,0.057338016778230666,-0.2268893164396286
5,-0.5368468299508095,97.14286753845215,0.09714287206530571,-0.43970396083593366,-0.8705547237396241,23.505214233398437,0.023505215123295783,-0.8470495080947876
