regime,nmse_all_db,nmse_omitted_db,aleatoric,epistemic,nll,raw_l_reg,lambda_reg_x_l_reg
ID-Easy 20 ns,-18.147170181274415,-18.148695220947264,0.010515031404793262,0.001331401290372014,-2158.549501953125,34315.67625,3.4315675354003905
ID-Hard 80 ns,-17.60515182495117,-17.603495788574218,0.01047983393073082,0.0013295409735292196,-2043.732412109375,36684.70609375,3.668470516204834
OOD-Far 1 ms,1.3642697858810424,1.5694696044921874,0.014254488982260227,0.002037729835137725,2523.84654296875,2917242.02,291.7241912841797
OOD-Near 120 ns,-15.649294891357421,-15.64514003753662,0.0105946259573102,0.001352234510704875,-1595.651943359375,55444.73578125,5.544473457336426
