delay_ns,seed,scope,regime,ng,metric,mean,median,q90,q95,q99,finite
130,20260921,partial_medium,id80,4,nmse_omitted_db,-23.823971940231324,-23.82761573791504,-23.311331939697265,-23.172776317596437,-22.90820556640625,True
130,20260921,partial_medium,id80,4,epistemic,0.0018527283563744277,0.0017740606563165784,0.0023317099083215,0.0025599357089959086,0.0031743909046053898,True
130,20260921,partial_medium,id80,4,aleatoric,0.01582358737513423,0.015595150645822287,0.01766245570033789,0.018483515549451112,0.020320204347372056,True
130,20260921,partial_medium,id80,8,nmse_omitted_db,-21.259223303985596,-21.25362205505371,-20.73849105834961,-20.6118257522583,-20.35723741531372,True
130,20260921,partial_medium,id80,8,epistemic,0.003184369206475094,0.00305040436796844,0.003971394756808877,0.004382711811922491,0.005416373764164746,True
130,20260921,partial_medium,id80,8,aleatoric,0.02741064385510981,0.027054520323872566,0.030165119096636772,0.031377462670207024,0.03401040472090245,True
130,20260921,partial_medium,id80,16,nmse_omitted_db,-18.54883973426819,-18.549857139587402,-18.00656795501709,-17.857511806488038,-17.56547695159912,True
130,20260921,partial_medium,id80,16,epistemic,0.006163549755699932,0.005801379214972258,0.007879683841019869,0.00894083883613348,0.011824945528060198,True
130,20260921,partial_medium,id80,16,aleatoric,0.0458735476359725,0.04522933252155781,0.05062111020088196,0.05274008959531784,0.057356340102851414,True
130,20260921,partial_medium,id80,32,nmse_omitted_db,-15.796421840858459,-15.801033973693848,-15.165053749084471,-14.966839742660522,-14.649400911331176,True
130,20260921,partial_medium,id80,32,epistemic,0.02372180810533464,0.020318686962127686,0.033965350687503816,0.04275775011628867,0.0795657527446749,True
130,20260921,partial_medium,id80,32,aleatoric,0.08965676028877496,0.08822790533304214,0.10033235028386116,0.10510676093399525,0.11771453924477106,True
130,20260921,partial_medium,far1ms,4,nmse_omitted_db,0.28487690392574294,0.27268368005752563,0.43075342178344733,0.4868956446647644,0.6172175651788714,True
130,20260921,partial_medium,far1ms,4,epistemic,0.0031936082226922736,0.002828243188560009,0.00457592410966754,0.005565187707543374,0.008936759503558296,True
130,20260921,partial_medium,far1ms,4,aleatoric,0.016905695185810327,0.0167112173512578,0.01877673212438822,0.01953693088144064,0.021447317115962518,True
130,20260921,partial_medium,far1ms,8,nmse_omitted_db,0.6154104403108358,0.5955243110656738,0.8766860067844394,0.9720773696899415,1.1802904796600342,True
130,20260921,partial_medium,far1ms,8,epistemic,0.009445933153061196,0.007682371651753783,0.014470081776380553,0.018758914433419708,0.03668727740645411,True
130,20260921,partial_medium,far1ms,8,aleatoric,0.03657018192373216,0.03611542098224163,0.041613255813717845,0.04350996147841216,0.04776753172278405,True
130,20260921,partial_medium,far1ms,16,nmse_omitted_db,2.0219027097702025,2.0285149812698364,2.248281240463257,2.305316436290741,2.4005511069297794,True
130,20260921,partial_medium,far1ms,16,epistemic,399.06868135377505,4.744477987289429,212.06459808349626,572.2238525390629,5064.5363769531605,True
