epoch,regime,delay_spread_ns,samples,nmse_all_db,nmse_omitted_db,psi_mean,psi_std,kappa_mean,kappa_std,nu_mean,nu_std,df_cov_mean,df_cov_std,aleatoric_mean,aleatoric_std,epistemic_mean,epistemic_std,error_aleatoric_pearson,error_aleatoric_spearman,error_epistemic_pearson,error_epistemic_spearman,nll,raw_l_reg,lambda_reg_x_l_reg,reg_to_nll_ratio,requested_snr_db,measured_snr_db_mean,measured_snr_db_std,error_bin_0_error_mean,error_bin_0_aleatoric_mean,error_bin_0_epistemic_mean,error_bin_1_error_mean,error_bin_1_aleatoric_mean,error_bin_1_epistemic_mean,error_bin_2_error_mean,error_bin_2_aleatoric_mean,error_bin_2_epistemic_mean
3,OOD-Far 1 ms,1000000.0,200,1.6999977684020997,1.9445204639434814,0.303643137216568,0.06371676176786423,2.9087741374969482,0.1381901651620865,2054.882568359375,0.2617151439189911,5.88247537612915,0.2617151439189911,0.05186106264591217,0.011902821250259876,0.017906954512000084,0.00440982636064291,0.12532705068588257,0.10035455971956253,0.1267114281654358,0.10060572624206543,2568.0512109375,3129294.64,0.0,0.0,15.0,15.014761047363281,0.2539165515842246,0.04619573801755905,0.050950512290000916,0.01756586693227291,0.37668803334236145,0.05133084952831268,0.01770944334566593,1.934587836265564,0.05330183357000351,0.018445556983351707
3,OOD-Near 120 ns,120.0,200,-15.451971054077148,-15.467102584838868,0.28682973980903625,0.05912947282195091,3.0520517826080322,0.12545600533485413,2055.2109375,0.2157963067293167,6.210748672485352,0.21579623222351074,0.04634663835167885,0.010267840698361397,0.015221524983644485,0.0034928827080875635,0.22136028110980988,0.11503242701292038,0.2195490598678589,0.11738888919353485,-1527.334267578125,58950.77,0.0,0.0,15.0,14.99487808227539,0.2931919624293263,0.0007745918119326234,0.04530653357505798,0.01486238557845354,0.006327823735773563,0.04567838832736015,0.014994333498179913,0.034709326922893524,0.04805498570203781,0.015807855874300003
4,ID-Easy 20 ns,20.0,200,-16.68277702331543,-16.657699203491212,0.23960070312023163,0.0723143219947815,4.04057502746582,0.23662708699703217,2057.70751953125,0.5491951107978821,8.707566261291504,0.5491951107978821,0.02781909517943859,0.009336601942777634,0.006942208390682936,0.002486023586243391,0.2776467502117157,0.19612917304039001,0.27591466903686523,0.1968293935060501,-1808.4388623046875,47128.431875,0.0,0.0,15.0,14.988003158569336,0.28178980425783273,0.0005983824958093464,0.02646038867533207,0.006572802551090717,0.004955733194947243,0.027011895552277565,0.00672451825812459,0.028088221326470375,0.02998499386012554,0.007529303431510925
4,ID-Hard 80 ns,80.0,200,-16.551542663574217,-16.531004104614258,0.23737943172454834,0.06982241570949554,4.0238823890686035,0.1588747650384903,2057.69140625,0.3074192404747009,8.691232681274414,0.30741918087005615,0.027431044727563858,0.008453341200947762,0.006838892586529255,0.0021701741497963667,0.2635648548603058,0.15480977296829224,0.2686968445777893,0.16261956095695496,-1781.9537744140625,46633.60609375,0.0,0.0,15.0,15.048688354492187,0.26884412237149935,0.000616143923252821,0.026421617716550827,0.006568161305040121,0.005064927041530609,0.026776740327477455,0.006665216758847237,0.027586402371525764,0.029094785451889038,0.007283299695700407
4,OOD-Far 1 ms,1000000.0,200,1.7277831935882568,1.963810806274414,0.264841765165329,0.07788524031639099,3.7364745140075684,0.18965627253055573,2057.000732421875,0.4044704735279083,8.000725746154785,0.4044704735279083,0.03334511071443558,0.010636746883392334,0.008990182541310787,0.0030908463522791862,0.12778043746948242,0.10946774482727051,0.13125194609165192,0.11032168567180634,2575.698857421875,3156098.05,0.0,0.0,15.0,14.967333946228027,0.28516813822703374,0.046129751950502396,0.03253711014986038,0.00874904915690422,0.3768745958805084,0.03285904973745346,0.008846436627209187,1.9467661380767822,0.03463917598128319,0.00937505904585123
4,OOD-Near 120 ns,120.0,200,-15.655709075927735,-15.637017288208007,0.2375616729259491,0.07077828794717789,4.0099639892578125,0.1608075052499771,2057.669677734375,0.2909025549888611,8.669800758361816,0.2909025251865387,0.02750668115913868,0.008540852926671505,0.006881750654429197,0.002200150629505515,0.25232797861099243,0.12153062969446182,0.25421348214149475,0.12806189060211182,-1583.17701171875,55709.1578125,0.0,0.0,15.0,14.984928665161133,0.25724944836005076,0.0007491204887628555,0.026621345430612564,0.006645762361586094,0.0061099533922970295,0.026937076821923256,0.006730244029313326,0.03287430852651596,0.028961623087525368,0.0072692460380494595
5,ID-Easy 20 ns,20.0,200,-16.76523361206055,-16.74364944458008,0.20224693417549133,0.08122968673706055,4.91780424118042,0.32609614729881287,2060.097412109375,0.630413293838501,11.09724235534668,0.630413293838501,0.018386289477348328,0.00778118846938014,0.003780233906581998,0.0017156187677755952,0.24332648515701294,0.16813577711582184,0.24156959354877472,0.16412103176116943,-1836.3634765625,47238.29,0.0,0.0,15.0,14.981553649902343,0.27320792229512514,0.0005818985518999398,0.01751224510371685,0.003584874328225851,0.004832704551517963,0.017816856503486633,0.00365401990711689,0.02826416864991188,0.01982976123690605,0.0041018081828951836
5,ID-Hard 80 ns,80.0,200,-16.581147613525392,-16.56107048034668,0.20137560367584229,0.07883161306381226,4.88381814956665,0.19311530888080597,2060.04052734375,0.33597809076309204,11.040410995483398,0.33597806096076965,0.018301408737897873,0.007317033130675554,0.0037589995190501213,0.0015289663570001721,0.25534671545028687,0.13492724299430847,0.25992080569267273,0.14339317381381989,-1788.8630078125,46688.4528125,0.0,0.0,15.0,15.011650924682618,0.28641070862418894,0.0006039109430275857,0.017588648945093155,0.0036032304633408785,0.004955917131155729,0.017817923799157143,0.0036545521579682827,0.027715878561139107,0.01949765346944332,0.004019216634333134
5,OOD-Far 1 ms,1000000.0,200,1.5578710269927978,1.7819206953048705,0.2265586405992508,0.08284739404916763,4.529656887054443,0.23279164731502533,2059.18408203125,0.4573880136013031,10.184062957763672,0.4573880136013031,0.022380702197551727,0.00856301560997963,0.0049772500060498714,0.0020085819996893406,0.09859967231750488,0.10038767755031586,0.10321176797151566,0.10095203667879105,2547.31654296875,3037394.42,0.0,0.0,15.0,15.06881622314453,0.26436358033515284,0.04438714683055878,0.02190018817782402,0.004858615808188915,0.36196422576904297,0.02208556979894638,0.004905327223241329,1.8647141456604004,0.02315634861588478,0.005167805589735508
5,OOD-Near 120 ns,120.0,200,-15.337792434692382,-15.324901657104492,0.20131555199623108,0.07875049859285355,4.873411655426025,0.19776415824890137,2060.026123046875,0.33115527033805847,11.026135444641113,0.33115527033805847,0.018316680565476418,0.00731429411098361,0.0037712121848016977,0.0015362401027232409,0.2585696280002594,0.0947345644235611,0.2596869170665741,0.10173555463552475,-1510.6175244140625,59876.97203125,0.0,0.0,15.0,14.990868263244629,0.2660972716736428,0.0008026250288821757,0.017712058499455452,0.003639675909653306,0.006586170755326748,0.017874358221888542,0.0036768021527677774,0.03521836921572685,0.019363628700375557,0.003997160121798515
6,ID-Easy 20 ns,20.0,200,-16.953873596191407,-16.93505111694336,0.20082366466522217,0.08888041228055954,5.437678813934326,0.27773869037628174,2061.4970703125,0.565231204032898,12.496971130371094,0.565231204032898,0.016163351014256477,0.007370574399828911,0.002988807624205947,0.0013996134512126446,0.2688930928707123,0.167161762714386,0.2642506957054138,0.15130741894245148,-1903.87603515625,44239.9090625,0.0,0.0,15.0,14.993588333129884,0.25956149410460005,0.0005502438871189952,0.01538398489356041,0.0028441324830055237,0.0045885490253567696,0.015650559216737747,0.002892920281738043,0.02633761242032051,0.017455510795116425,0.0032293705735355616
6,ID-Hard 80 ns,80.0,200,-16.639906616210936,-16.623004608154297,0.19943556189537048,0.08583253622055054,5.408258438110352,0.19698546826839447,2061.454345703125,0.32855018973350525,12.454334259033203,0.32855018973350525,0.01605498045682907,0.007011171896010637,0.0029758948367089033,0.0013154905755072832,0.25791382789611816,0.12873472273349762,0.25462615489959717,0.11615141481161118,-1814.265576171875,45866.349375,0.0,0.0,15.0,14.983608932495118,0.2525386812490027,0.0006027452182024717,0.015436490997672081,0.002863088622689247,0.004955088719725609,0.015589877031743526,0.002890254370868206,0.027070051059126854,0.01713857240974903,0.0031743422150611877
6,OOD-Far 1 ms,1000000.0,200,1.4986265754699708,1.7121461677551268,0.228692427277565,0.09270195662975311,4.950014114379883,0.2494366317987442,2060.329345703125,0.5258141756057739,11.329252243041992,0.5258141160011292,0.020317303016781807,0.00857815332710743,0.00413544662296772,0.0018269961001351476,0.07834342867136002,0.08906309306621552,0.0849846825003624,0.09119589626789093,2543.4774609375,2998930.96,0.0,0.0,15.0,15.034753112792968,0.2793002559332075,0.04367995634675026,0.019938774406909943,0.004047436639666557,0.3563392460346222,0.02008490078151226,0.004082425497472286,1.8352437019348145,0.02092823013663292,0.0042764777317643166
6,OOD-Near 120 ns,120.0,200,-15.242742881774902,-15.233059463500977,0.2004677802324295,0.08909280598163605,5.383266448974609,0.19818086922168732,2061.401611328125,0.3083074986934662,12.401412963867188,0.3083074390888214,0.016201332211494446,0.007286427076905966,0.0030168851371854544,0.0013719466514885426,0.25066664814949036,0.09417028725147247,0.24749602377414703,0.08514104038476944,-1491.756298828125,61026.94515625,0.0,0.0,15.0,14.997339401245117,0.2628705735904983,0.0008273856365121901,0.01562466286122799,0.002910689450800419,0.006731934379786253,0.0157982986420393,0.00294256629422307,0.03579101711511612,0.0171810369938612,0.003197399666532874
7,ID-Easy 20 ns,20.0,200,-17.739237213134764,-17.74205551147461,0.1914919912815094,0.09457585960626602,6.099551200866699,0.33224907517433167,2063.17626953125,0.6915181875228882,14.17639446258545,0.6915181875228882,0.013592062518000603,0.006912576034665108,0.0022446431685239077,0.0011796950129792094,0.24456335604190826,0.16858865320682526,0.24396705627441406,0.15632672607898712,-2059.68685546875,37514.0240625,0.0,0.0,15.0,15.019112167358399,0.28740077784995105,0.0004710922366939485,0.012919245287775993,0.0021290206350386143,0.0038852037396281958,0.013148993253707886,0.0021682940423488617,0.022185437381267548,0.014707950875163078,0.002436615526676178
7,ID-Hard 80 ns,80.0,200,-17.22433349609375,-17.224365005493166,0.19040852785110474,0.09055347740650177,6.07508659362793,0.20271806418895721,2063.135986328125,0.3629964590072632,14.135919570922852,0.3629964590072632,0.013500610366463661,0.006494930945336819,0.0022272977512329817,0.0010833621490746737,0.2691298723220825,0.13133689761161804,0.2679676413536072,0.12560948729515076,-1949.77970703125,40042.2065625,0.0,0.0,15.0,15.031959838867188,0.27510810047697104,0.0005222304025664926,0.012924548238515854,0.002131890272721648,0.004291337914764881,0.013110081665217876,0.0021620660554617643,0.023535199463367462,0.014467201195657253,0.00238793739117682
7,OOD-Far 1 ms,1000000.0,200,1.3725238752365112,1.5803568983078002,0.22494401037693024,0.09920106828212738,5.460559844970703,0.29615429043769836,2061.626953125,0.6609909534454346,12.62708568572998,0.6609909534454346,0.017953630536794662,0.008255094289779663,0.0033193817362189293,0.0016067975666373968,0.0651855543255806,0.07991617918014526,0.07328909635543823,0.08406414091587067,2521.93765625,2914792.8,0.0,0.0,15.0,15.011092948913575,0.26923302606568883,0.042464207857847214,0.017651187255978584,0.003252316964790225,0.3463418483734131,0.017772529274225235,0.00327997631393373,1.7790141105651855,0.018437178805470467,0.0034258519299328327
7,OOD-Near 120 ns,120.0,200,-15.415719909667969,-15.413270950317383,0.19202901422977448,0.09327393025159836,6.036016464233398,0.20565466582775116,2063.048583984375,0.35004550218582153,14.048615455627441,0.35004550218582153,0.013697204180061817,0.006717116106301546,0.002274509519338608,0.0011271735420450568,0.2413911670446396,0.09614977985620499,0.23948225378990173,0.09075597673654556,-1533.979228515625,58455.0934375,0.0,0.0,15.0,15.021226959228516,0.28229101951244223,0.000786338874604553,0.013189521618187428,0.002189972437918186,0.00643163314089179,0.013335559517145157,0.002214577980339527,0.03418945148587227,0.014566532336175442,0.0024189783725887537
8,ID-Easy 20 ns,20.0,200,-17.62150581359863,-17.621691436767577,0.19076672196388245,0.10069186240434647,6.713460922241211,0.35182932019233704,2064.64306640625,0.579698920249939,15.643073081970215,0.579698920249939,0.012248175218701363,0.0065912059508264065,0.0018363831331953406,0.0010145878186449409,0.26813367009162903,0.1793949007987976,0.26425185799598694,0.167392298579216,-2045.4098681640626,39063.51859375,0.0,0.0,15.0,15.01248764038086,0.27702960484951866,0.0004710607754532248,0.011594119481742382,0.0017353214789181948,0.003940332680940628,0.011803685687482357,0.001767346286214888,0.023217227309942245,0.013346721418201923,0.0020064818672835827
8,ID-Hard 80 ns,80.0,200,-17.314384307861328,-17.311428604125975,0.18998433649539948,0.09909826517105103,6.689996242523193,0.2209210991859436,2064.605712890625,0.3430893123149872,15.605588912963867,0.3430892825126648,0.012197069823741913,0.006414785981178284,0.0018269503489136696,0.0009686491684988141,0.2767162024974823,0.1349288821220398,0.2775733470916748,0.13496887683868408,-1972.528583984375,39418.5371875,0.0,0.0,15.0,15.011845321655274,0.24635474278640737,0.0005011956673115492,0.011643817648291588,0.0017427331767976284,0.004163912497460842,0.011797802522778511,0.001765977474860847,0.023229464888572693,0.013149585574865341,0.001972141209989786
8,OOD-Far 1 ms,1000000.0,200,1.411914224624634,1.625012321472168,0.221880242228508,0.1045868769288063,6.061552047729492,0.31727999448776245,2063.06689453125,0.6684954166412354,14.06701946258545,0.6684954166412354,0.015883421525359154,0.007745055481791496,0.0026440853253006935,0.001349884900264442,0.058391232043504715,0.08029360324144363,0.06621504575014114,0.08341477811336517,2532.9580859375,2944878.07,0.0,0.0,15.0,15.009871139526368,0.2609778542993299,0.04288715496659279,0.015643401071429253,0.0025959997437894344,0.35013508796691895,0.015722928568720818,0.0026127079036086798,1.7976800203323364,0.01628393679857254,0.00272354856133461
8,OOD-Near 120 ns,120.0,200,-15.609998626708984,-15.604142951965333,0.19135789573192596,0.10154125094413757,6.655002593994141,0.22829528152942657,2064.528076171875,0.35074159502983093,15.528093338012695,0.35074159502983093,0.0123470239341259,0.006604621186852455,0.0018597159069031477,0.0010038017062470317,0.25730806589126587,0.08961309492588043,0.2581597566604614,0.08890506625175476,-1580.79203125,55974.8578125,0.0,0.0,15.0,14.995318336486816,0.2815318432243144,0.0007524255779571831,0.011866823770105839,0.0017862889217212796,0.006113407202064991,0.011976606212556362,0.0018030066275969148,0.03277508169412613,0.0131976418197155,0.0019898521713912487
9,ID-Easy 20 ns,20.0,200,-18.18961380004883,-18.191335601806642,0.1844358742237091,0.1040177196264267,7.422049522399902,0.3382628858089447,2066.3466796875,0.6890235543251038,17.34646987915039,0.6890235543251038,0.01067906804382801,0.006154551636427641,0.0014455902855843306,0.0008491820772178471,0.24059735238552094,0.18117406964302063,0.24254941940307617,0.18021820485591888,-2168.97115234375,34122.92328125,0.0,0.0,15.0,14.993715057373047,0.2612481776007515,0.00041879055788740516,0.010111663490533829,0.0013642424019053578,0.0034808835480362177,0.010311215184628963,0.001393960788846016,0.02020092122256756,0.011614327318966389,0.0015785687137395144
9,ID-Hard 80 ns,80.0,200,-17.726740798950196,-17.723959045410155,0.18391914665699005,0.1022222712635994,7.393561363220215,0.2192276567220688,2066.299560546875,0.34511977434158325,17.29952621459961,0.34511977434158325,0.010648303665220737,0.00596000999212265,0.0014423731481656432,0.0008120994898490608,0.2711338996887207,0.13962766528129578,0.2735254466533661,0.14617545902729034,-2067.8787548828127,35959.99796875,0.0,0.0,15.0,15.045122489929199,0.28850961282046567,0.00046450577792711556,0.010156515054404736,0.0013735427055507898,0.003800348611548543,0.010286344215273857,0.001392288482747972,0.021154658868908882,0.011502050794661045,0.0015612886054441333
9,OOD-Far 1 ms,1000000.0,200,1.3459847021102904,1.5541092205047606,0.2176348865032196,0.10679040849208832,6.680277347564697,0.33207133412361145,2064.5439453125,0.7281778454780579,15.54378890991211,0.7281777858734131,0.014094647951424122,0.007124974392354488,0.0021272527519613504,0.0011181782465428114,0.05603891983628273,0.07982790470123291,0.06350360065698624,0.08347393572330475,2521.519951171875,2903793.44,0.0,0.0,15.0,14.999110946655273,0.28538938270280256,0.04225817695260048,0.013874993659555912,0.0020876238122582436,0.3445243537425995,0.013955225236713886,0.0021027610637247562,1.7687143087387085,0.014453722164034843,0.0021913733799010515
9,OOD-Near 120 ns,120.0,200,-15.661663284301758,-15.655903358459472,0.1848922073841095,0.1005258709192276,7.3553338050842285,0.2229200154542923,2066.21533203125,0.326845645904541,17.215444564819336,0.326845645904541,0.010754396207630634,0.005873681977391243,0.001464353990741074,0.0008035921491682529,0.2669438421726227,0.08583081513643265,0.2686501741409302,0.09072064608335495,-1597.2946826171874,55271.4834375,0.0,0.0,15.0,14.998775291442872,0.270128174465721,0.0007396559230983257,0.01033012941479683,0.0014052202459424734,0.006045906338840723,0.01044116448611021,0.0014208542415872216,0.03231443464756012,0.011491895653307438,0.00156698829960078
10,ID-Easy 20 ns,20.0,200,-17.925472717285157,-17.93111381530762,0.19602830708026886,0.11078231781721115,7.733562469482422,0.3907444477081299,2066.950439453125,0.767499566078186,17.95039939880371,0.767499566078186,0.010975789278745651,0.00634344294667244,0.0014284810749813914,0.0008491149637848139,0.2573408782482147,0.16791559755802155,0.2571329176425934,0.15986721217632294,-2121.527275390625,35843.9053125,0.0,0.0,15.0,14.990790939331054,0.2631161288054744,0.0004434378060977906,0.010369649156928062,0.00134642596822232,0.0036825696006417274,0.010584468953311443,0.0013754426036030054,0.021154487505555153,0.011973248794674873,0.0015635747695341706
10,ID-Hard 80 ns,80.0,200,-17.404796447753906,-17.40891052246094,0.19566833972930908,0.10945939272642136,7.6912336349487305,0.23691211640834808,2066.8740234375,0.4038519263267517,17.874101638793945,0.4038518965244293,0.010968388989567757,0.00618164474144578,0.001429160707630217,0.0008120486163534224,0.27169179916381836,0.13226225972175598,0.27119550108909607,0.12612465023994446,-2007.689169921875,38335.323125,0.0,0.0,15.0,14.986900787353516,0.28718149687648,0.0004934628959745169,0.010427577421069145,0.001357968314550817,0.004047965165227652,0.01057154219597578,0.001377290696837008,0.022501112893223763,0.011906048282980919,0.0015522233443334699
10,OOD-Far 1 ms,1000000.0,200,1.4022614765167236,1.6109058618545533,0.24093331396579742,0.11927476525306702,6.777931213378906,0.3944883942604065,2064.60986328125,0.907331645488739,15.609755516052246,0.9073315858840942,0.015591844916343689,0.008098967373371124,0.0023302454501390457,0.001293370733037591,0.06409136950969696,0.07870521396398544,0.07270196825265884,0.08226436376571655,2536.5976953125,2941662.01,0.0,0.0,15.0,14.993080215454102,0.23830227738988888,0.042722951620817184,0.015294009819626808,0.0022760622669011354,0.3487315773963928,0.015429523773491383,0.0023008580319583416,1.7923164367675781,0.0160520002245903,0.0024138162843883038
10,OOD-Near 120 ns,120.0,200,-15.52048614501953,-15.517501068115234,0.19736643135547638,0.10941226780414581,7.6358771324157715,0.24136626720428467,2066.747802734375,0.39089834690093994,17.747882843017578,0.39089834690093994,0.011140001937747002,0.006214695051312447,0.0014621616574004292,0.0008223363547585905,0.26442474126815796,0.08980369567871094,0.2643698751926422,0.08642801642417908,-1567.6286181640626,57045.1175,0.0,0.0,15.0,15.00957145690918,0.27543966395611735,0.0007610495085828006,0.010666974820196629,0.0013995227636769414,0.006235308479517698,0.010787250474095345,0.0014153775991871953,0.03331423178315163,0.011965779587626457,0.0015715847257524729
