epoch,regime,delay_spread_ns,samples,nmse_all_db,nmse_omitted_db,psi_mean,psi_std,kappa_mean,kappa_std,nu_mean,nu_std,df_cov_mean,df_cov_std,aleatoric_mean,aleatoric_std,epistemic_mean,epistemic_std,error_aleatoric_pearson,error_aleatoric_spearman,error_epistemic_pearson,error_epistemic_spearman,nll,raw_l_reg,lambda_reg_x_l_reg,reg_to_nll_ratio,requested_snr_db,measured_snr_db_mean,measured_snr_db_std,covariance_diag_mean,covariance_diag_std,lowrank_diag_contribution_mean,lowrank_diag_contribution_std,off_diagonal_energy_ratio_mean,off_diagonal_energy_ratio_std,frequency_covariance_lag_1_mean,frequency_covariance_lag_1_std,frequency_covariance_lag_2_mean,frequency_covariance_lag_2_std,frequency_covariance_lag_4_mean,frequency_covariance_lag_4_std,frequency_covariance_lag_8_mean,frequency_covariance_lag_8_std,error_bin_0_error_mean,error_bin_0_aleatoric_mean,error_bin_0_epistemic_mean,error_bin_1_error_mean,error_bin_1_aleatoric_mean,error_bin_1_epistemic_mean,error_bin_2_error_mean,error_bin_2_aleatoric_mean,error_bin_2_epistemic_mean
3,OOD-Near 120 ns,120.0,200,-15.074653396606445,-15.058085556030273,0.3261158764362335,0.06235784292221069,3.4173762798309326,0.07937578111886978,2053.9833984375,0.13713376224040985,4.983465671539307,0.13713374733924866,0.06558580696582794,0.0132271284237504,0.01921183057129383,0.003951827995479107,0.2339356541633606,0.13417848944664001,0.23061524331569672,0.13165469467639923,-1446.991435546875,63977.145,639.7714306640624,0.44213905828533556,15.0,14.99487808227539,0.2931919624293263,,,,,,,,,,,,,,,0.0008535904344171286,0.06405540555715561,0.018761588260531425,0.006958477199077606,0.06466931104660034,0.018941912800073624,0.037911754101514816,0.06803271174430847,0.019931990653276443
3,OOD-Far 1 ms,1000000.0,200,1.675248622894287,1.9133730506896973,0.3595200181007385,0.07552821189165115,3.155362844467163,0.12017644941806793,2053.485107421875,0.2458794265985489,4.4849090576171875,0.24587935209274292,0.08072665333747864,0.019404517486691475,0.02571224421262741,0.006753263063728809,0.12103481590747833,0.09632830321788788,0.12412786483764648,0.0987096056342125,2528.549140625,3110694.54,31106.94453125,12.302289890809893,15.0,15.014761047363281,0.2539165515842246,,,,,,,,,,,,,,,0.04581492766737938,0.07930944114923477,0.02520826831459999,0.37353742122650146,0.07990016043186188,0.025417594239115715,1.9220128059387207,0.08297035843133926,0.026510871946811676
4,ID-Easy 20 ns,20.0,200,-17.298058853149413,-17.2855184173584,0.24156148731708527,0.0664186179637909,4.732792377471924,0.2848198711872101,2056.746337890625,0.44566184282302856,7.7462544441223145,0.44566184282302856,0.03147174045443535,0.009608856402337551,0.006708276923745871,0.0022230581380426884,0.2992818355560303,0.19622869789600372,0.2881673574447632,0.18431337177753448,-1951.761884765625,42078.1128125,420.78111938476565,0.2155903968957457,15.0,14.988003158569336,0.28178980425783273,,,,,,,,,,,,,,,0.0005071285995654762,0.030009174719452858,0.006377320270985365,0.004227473400533199,0.030629608780145645,0.006517230067402124,0.025251850485801697,0.033776428550481796,0.00723028089851141
4,ID-Hard 80 ns,80.0,200,-17.092995223999022,-17.082888717651368,0.24077746272087097,0.06447750329971313,4.6993279457092285,0.10825835168361664,2056.716552734375,0.25279945135116577,7.716477870941162,0.25279945135116577,0.03131809085607529,0.008796414360404015,0.006676116958260536,0.0019156038761138916,0.2783673107624054,0.1513988971710205,0.27950868010520935,0.15397709608078003,-1907.985419921875,41698.37171875,416.9837072753906,0.2185465899892878,15.0,15.048688354492187,0.26884412237149935,,,,,,,,,,,,,,,0.0005392507882788777,0.03024754300713539,0.006439135875552893,0.004414713941514492,0.030603915452957153,0.006518844980746508,0.02474573813378811,0.033102814108133316,0.007070367690175772
4,OOD-Near 120 ns,120.0,200,-15.99458251953125,-15.98563205718994,0.2411060780286789,0.06531313806772232,4.689865589141846,0.11595357954502106,2056.700439453125,0.24165739119052887,7.7003326416015625,0.24165737628936768,0.03141536936163902,0.008879137225449085,0.006711331661790609,0.0019397907890379429,0.25042209029197693,0.10791315883398056,0.2494366466999054,0.11049489676952362,-1663.241044921875,51770.05671875,517.7005554199219,0.3112600888472702,15.0,14.984928665161133,0.25724944836005076,,,,,,,,,,,,,,,0.000680849130731076,0.03056841343641281,0.0065237777307629585,0.005611097905784845,0.030819514766335487,0.00657981401309371,0.03057095780968666,0.03285818547010422,0.007030402310192585
4,OOD-Far 1 ms,1000000.0,200,1.6364581203460693,1.8703798866271972,0.27320316433906555,0.07560685276985168,4.341466903686523,0.17174667119979858,2055.98486328125,0.35564833879470825,6.984889984130859,0.35564833879470825,0.039395712316036224,0.011910036206245422,0.009127261117100716,0.0029497200157493353,0.11597508937120438,0.09824777394533157,0.11985653638839722,0.10070404410362244,2527.144853515625,3088864.98,30888.648984375,12.222745736668866,15.0,14.967333946228027,0.28516813822703374,,,,,,,,,,,,,,,0.045242760330438614,0.038559988141059875,0.008912740275263786,0.3696536719799042,0.03890920430421829,0.009003017097711563,1.9036898612976074,0.040717948228120804,0.009466025978326797
5,ID-Easy 20 ns,20.0,200,-16.968213119506835,-16.95554374694824,0.212376669049263,0.07692284882068634,5.43373966217041,0.2771610617637634,2058.60693359375,0.4699920415878296,9.606766700744629,0.4699920117855072,0.022267332300543785,0.008504468016326427,0.004123692400753498,0.0016461058985441923,0.25260213017463684,0.17495279014110565,0.24754345417022705,0.1683470755815506,-1881.5473095703126,45658.643125,456.58642333984375,0.2426653961954788,15.0,14.981553649902343,0.27320792229512514,,,,,,,,,,,,,,,0.0005564202438108623,0.02123442105948925,0.0039237868040800095,0.004664124455302954,0.02164560556411743,0.00400528172031045,0.02729075215756893,0.023921972140669823,0.004442008212208748
5,ID-Hard 80 ns,80.0,200,-16.76043113708496,-16.750834350585937,0.21080440282821655,0.07414592057466507,5.403602123260498,0.13265931606292725,2058.580078125,0.2657899856567383,9.579920768737793,0.2657899260520935,0.022068997845053673,0.007944382727146149,0.004090526606887579,0.001489670597948134,0.2565361261367798,0.14153411984443665,0.26021304726600647,0.14771078526973724,-1829.4622509765625,45230.34015625,452.30339477539064,0.2472329748982139,15.0,15.011650924682618,0.28641070862418894,,,,,,,,,,,,,,,0.0005759312771260738,0.021246246993541718,0.003930679988116026,0.0047796377912163734,0.021548140794038773,0.0039907158352434635,0.026822460815310478,0.023412605747580528,0.004350185394287109
5,OOD-Near 120 ns,120.0,200,-15.424121322631835,-15.413901329040527,0.21146135032176971,0.07450726628303528,5.382468223571777,0.14018021523952484,2058.541748046875,0.26161232590675354,9.541707992553711,0.26161232590675354,0.022222742438316345,0.008004912175238132,0.004136379342526197,0.0015117943985387683,0.25568580627441406,0.09418194741010666,0.25715070962905884,0.09963887929916382,-1537.1664697265626,58622.6671875,586.2266577148438,0.3813683613690263,15.0,14.990868263244629,0.2660972716736428,,,,,,,,,,,,,,,0.0007782122702337801,0.021538561210036278,0.004003351088613272,0.006400986574590206,0.021719900891184807,0.004039751831442118,0.034528523683547974,0.023409772664308548,0.00436603557318449
5,OOD-Far 1 ms,1000000.0,200,1.4369147396087647,1.6595143795013427,0.24616163969039917,0.08437259495258331,4.897799491882324,0.20841531455516815,2057.515380859375,0.44636115431785583,8.515361785888672,0.44636115431785583,0.029134495183825493,0.010643362998962402,0.005989681929349899,0.002311520744115114,0.09082808345556259,0.08552566170692444,0.09631722420454025,0.0884605273604393,2493.6763671875,2952235.41,29522.353515625,11.83888731672245,15.0,15.06881622314453,0.26436358033515284,,,,,,,,,,,,,,,0.04323003441095352,0.028592636808753014,0.00586342066526413,0.3526715636253357,0.028779948130249977,0.005908482242375612,1.8121577501296997,0.030030904337763786,0.006197143811732531
6,ID-Easy 20 ns,20.0,200,-17.713868942260742,-17.70625518798828,0.22220996022224426,0.09553607553243637,5.316725254058838,0.36136066913604736,2059.083251953125,0.593747615814209,10.083206176757812,0.593747615814209,0.022242330014705658,0.010082786902785301,0.004233313724398613,0.0020537744276225567,0.26381218433380127,0.18429183959960938,0.25710275769233704,0.16919578611850739,-2074.53734375,37196.855,371.9685424804687,0.17930192657139324,15.0,14.993588333129884,0.25956149410460005,,,,,,,,,,,,,,,0.00045900282566435635,0.021047983318567276,0.003992682788521051,0.003841743106022477,0.021491393446922302,0.004079430364072323,0.022132327780127525,0.024187613278627396,0.004627828486263752
6,ID-Hard 80 ns,80.0,200,-17.110158920288086,-17.101161193847656,0.22172121703624725,0.09175051003694534,5.2748284339904785,0.13793474435806274,2059.025146484375,0.2857562303543091,10.025138854980469,0.2857562303543091,0.022175533697009087,0.009320326149463654,0.004211062099784613,0.0017875621560961008,0.27809008955955505,0.16006441414356232,0.28031495213508606,0.16168631613254547,-1933.3520556640624,41038.630625,410.386298828125,0.21226671967152097,15.0,14.983608932495118,0.2525386812490027,,,,,,,,,,,,,,,0.0005312715657055378,0.021170498803257942,0.004014944192022085,0.004370519425719976,0.021519793197512627,0.004082726780325174,0.024274451658129692,0.02383631467819214,0.004535514395684004
6,OOD-Near 120 ns,120.0,200,-15.325002975463867,-15.313651885986328,0.22351816296577454,0.09387324005365372,5.243229389190674,0.14505839347839355,2058.9599609375,0.2819843590259552,9.959896087646484,0.2819843590259552,0.022499730810523033,0.009595748968422413,0.00429962994530797,0.0018553922418504953,0.26589643955230713,0.10347476601600647,0.26760679483413696,0.10504496842622757,-1529.5581103515624,59444.51328125,594.4451196289062,0.3886384672815008,15.0,14.997339401245117,0.2628705735904983,,,,,,,,,,,,,,,0.0007957943016663194,0.02170686610043049,0.004143064841628075,0.006520176772028208,0.021907325834035873,0.004183514509350061,0.034974005073308945,0.023884998634457588,0.0045723095536231995
6,OOD-Far 1 ms,1000000.0,200,1.3917742776870727,1.6036862421035767,0.2703735828399658,0.10586558282375336,4.5859270095825195,0.2665834426879883,2057.497314453125,0.5930384993553162,8.497376441955566,0.5930384993553162,0.03222724050283432,0.013732274062931538,0.007119580637663603,0.0033067704644054174,0.0793001651763916,0.07884234935045242,0.08636963367462158,0.08200349658727646,2488.487236328125,2920318.46,29203.18390625,11.735315930019903,15.0,15.034753112792968,0.2793002559332075,,,,,,,,,,,,,,,0.04266223683953285,0.03159363567829132,0.006952045019716024,0.3485984206199646,0.03187114745378494,0.007026284001767635,1.7879338264465332,0.033216942101716995,0.007380412891507149
7,ID-Easy 20 ns,20.0,200,-17.974103927612305,-17.968948669433594,0.20262013375759125,0.09921535849571228,5.93109130859375,0.34143126010894775,2060.90771484375,0.6409127116203308,11.907572746276855,0.6409127116203308,0.01715092919766903,0.00868209172040224,0.0029190494678914547,0.0015378063544631004,0.23930756747722626,0.1652693748474121,0.2400364875793457,0.15375016629695892,-2108.221142578125,35525.3396875,355.2533862304688,0.16850859668087165,15.0,15.019112167358399,0.28740077784995105,,,,,,,,,,,,,,,0.00044842620263807476,0.01628008671104908,0.0027624242939054966,0.0037174446042627096,0.016601847484707832,0.002819558372721076,0.02104354277253151,0.018570857122540474,0.0031751675996929407
7,ID-Hard 80 ns,80.0,200,-17.351653594970703,-17.346108169555663,0.20217855274677277,0.09457074850797653,5.896115779876709,0.12699633836746216,2060.848388671875,0.3166901171207428,11.848549842834473,0.3166900873184204,0.01710457354784012,0.008093878626823425,0.00290504889562726,0.0013843781780451536,0.2802671492099762,0.12699952721595764,0.281961590051651,0.12866145372390747,-1979.5714501953125,38773.994375,387.73993408203125,0.19587064363946882,15.0,15.031959838867188,0.27510810047697104,,,,,,,,,,,,,,,0.0005122969159856439,0.016353163868188858,0.002774842781946063,0.004155430477112532,0.016557777300477028,0.002810373669490218,0.02284969761967659,0.018402783200144768,0.0031299300026148558
7,OOD-Near 120 ns,120.0,200,-15.41338607788086,-15.408940048217774,0.2040674239397049,0.09668394923210144,5.86265754699707,0.1318517029285431,2060.77197265625,0.3065126836299896,11.771881103515625,0.30651265382766724,0.01737312227487564,0.008307257667183876,0.0029676444828510284,0.0014273204142227769,0.24981515109539032,0.08211139589548111,0.2505035996437073,0.08315986394882202,-1539.1175048828125,58292.7559375,582.9275512695312,0.37874142124718907,15.0,15.021226959228516,0.28229101951244223,,,,,,,,,,,,,,,0.0007907673134468496,0.016736064106225967,0.0028569032438099384,0.006453794427216053,0.016913387924432755,0.0028883391059935093,0.0341174490749836,0.01846992038190365,0.003157691564410925
7,OOD-Far 1 ms,1000000.0,200,1.3523746395111085,1.5602052640914916,0.2511254847049713,0.11023182421922684,5.160279750823975,0.2728385627269745,2059.08984375,0.6721071004867554,10.08981990814209,0.6721071004867554,0.02519284002482891,0.01181388646364212,0.004940476734191179,0.002477334113791585,0.07302501797676086,0.07690277695655823,0.07991653680801392,0.08053008466959,2484.006748046875,2896858.22,28968.5815625,11.662038190983498,15.0,15.011092948913575,0.26923302606568883,,,,,,,,,,,,,,,0.0423278845846653,0.024693123996257782,0.004824403673410416,0.3447017967700958,0.02491353265941143,0.004876330494880676,1.7703722715377808,0.02597185969352722,0.005120695102959871
8,ID-Easy 20 ns,20.0,200,-17.669254302978516,-17.660537719726562,0.1986459493637085,0.09734862297773361,5.998286247253418,0.2609340250492096,2061.912353515625,0.5327410101890564,12.91230583190918,0.5327410101890564,0.015465890057384968,0.007763162720948458,0.002590370597317815,0.0013260081177577376,0.23798254132270813,0.15398874878883362,0.23711638152599335,0.15067602694034576,-2045.0635009765624,38224.29375,382.24292846679685,0.18691005354229756,15.0,15.01248764038086,0.27702960484951866,,,,,,,,,,,,,,,0.00048128084745258093,0.014731211587786674,0.0024628276005387306,0.003971544094383717,0.014975826255977154,0.0025059659965336323,0.02267557568848133,0.016690632328391075,0.0028023177292197943
8,ID-Hard 80 ns,80.0,200,-17.20683837890625,-17.19918197631836,0.19691723585128784,0.09256802499294281,5.997660160064697,0.08617343008518219,2061.91943359375,0.30047178268432617,12.919387817382812,0.3004717528820038,0.015273728407919407,0.007259734906256199,0.002548624761402607,0.001216829870827496,0.28038856387138367,0.12344710528850555,0.2811206579208374,0.1254587173461914,-1948.2133544921876,40228.014375,402.2801318359375,0.20648669248996557,15.0,15.011845321655274,0.24635474278640737,,,,,,,,,,,,,,,0.0005271147238090634,0.014643789269030094,0.00244192429818213,0.004280525725334883,0.014789106324315071,0.0024669424165040255,0.023734603077173233,0.016388289630413055,0.0027370075695216656
8,OOD-Near 120 ns,120.0,200,-15.335495147705078,-15.330931625366212,0.19889530539512634,0.09751719236373901,5.966643333435059,0.0973430648446083,2061.84375,0.2986755073070526,12.843893051147461,0.2986754775047302,0.015516632236540318,0.007681161165237427,0.002603094791993499,0.0012943664332851768,0.2625986635684967,0.08375150710344315,0.26296284794807434,0.08468753844499588,-1528.77185546875,59270.7409375,592.7073974609375,0.387701667411535,15.0,14.995318336486816,0.2815318432243144,,,,,,,,,,,,,,,0.0007986270356923342,0.014935512095689774,0.0025043729692697525,0.006476055830717087,0.015075531788170338,0.0025284932926297188,0.034756094217300415,0.01653885282576084,0.002776417648419738
8,OOD-Far 1 ms,1000000.0,200,1.3620877742767334,1.568206672668457,0.2444193959236145,0.10839228332042694,5.280057430267334,0.24768224358558655,2060.07080078125,0.6950950026512146,11.070762634277344,0.6950950026512146,0.02233254164457321,0.010526474565267563,0.004274315666407347,0.0021412353962659836,0.07162941992282867,0.0769500732421875,0.07885684072971344,0.08097770065069199,2488.389580078125,2905218.93,29052.18875,11.675096609659944,15.0,15.009871139526368,0.2609778542993299,,,,,,,,,,,,,,,0.042303554713726044,0.021923955529928207,0.0041817412711679935,0.3455231785774231,0.022071216255426407,0.004215865861624479,1.773820161819458,0.02300245314836502,0.004425339866429567
9,ID-Easy 20 ns,20.0,200,-18.457633438110353,-18.45326972961426,0.18770873546600342,0.09808740019798279,6.275481224060059,0.28235915303230286,2063.427001953125,0.5925599336624146,14.42686939239502,0.5925599336624146,0.013083569705486298,0.007059646304696798,0.0020961237605661154,0.0011614281684160233,0.25490936636924744,0.18364235758781433,0.25347864627838135,0.1739197075366974,-2230.4933203125,31923.10078125,319.23099731445313,0.14312125232829503,15.0,14.993715057373047,0.2612481776007515,,,,,,,,,,,,,,,0.00039095841930247843,0.012390841729938984,0.0019808372016996145,0.0032565135043114424,0.012601759284734726,0.002016216516494751,0.01897405833005905,0.014258108101785183,0.0022913175635039806
9,ID-Hard 80 ns,80.0,200,-17.757291793823242,-17.751038131713866,0.1864999234676361,0.09344559162855148,6.267014980316162,0.10719000548124313,2063.4091796875,0.30784767866134644,14.409226417541504,0.30784767866134644,0.01296413317322731,0.006547984201461077,0.002070208778604865,0.0010498552583158016,0.31001314520835876,0.14423047006130219,0.3108634948730469,0.14570175111293793,-2088.3529638671876,35663.6346875,356.63633911132814,0.1707739760855394,15.0,15.045122489929199,0.28850961282046567,,,,,,,,,,,,,,,0.00045269669499248266,0.012361488305032253,0.001972536789253354,0.00370490038767457,0.012518031522631645,0.0019982471130788326,0.021122606471180916,0.014012878760695457,0.002239842200651765
9,OOD-Near 120 ns,120.0,200,-15.634172172546387,-15.631560440063476,0.1879631131887436,0.09225484728813171,6.236252784729004,0.11260026693344116,2063.32666015625,0.2876415550708771,14.326681137084961,0.2876415550708771,0.013137663714587688,0.006483136676251888,0.002108314773067832,0.0010430067777633667,0.2915249466896057,0.09333135187625885,0.292471319437027,0.09540675580501556,-1609.6172998046875,55539.7984375,555.3979699707031,0.3450497022084971,15.0,14.998775291442872,0.270128174465721,,,,,,,,,,,,,,,0.0007398927700705826,0.012634162791073322,0.0020263814367353916,0.006038865074515343,0.012722697108983994,0.002041101921349764,0.03256119415163994,0.014056128449738026,0.002257460495457053
9,OOD-Far 1 ms,1000000.0,200,1.329974193572998,1.533832883834839,0.23229919373989105,0.10265613347291946,5.561466693878174,0.23537035286426544,2061.430419921875,0.692208468914032,12.430326461791992,0.692208468914032,0.018857300281524658,0.008733749389648438,0.0034184292890131474,0.001657107612118125,0.07073484361171722,0.0791454017162323,0.07699695974588394,0.082228884100914,2480.43423828125,2886336.96,28863.3690625,11.636417775938995,15.0,14.999110946655273,0.28538938270280256,,,,,,,,,,,,,,,0.041999127715826035,0.01850176975131035,0.003344462253153324,0.3427460193634033,0.018655996769666672,0.0033766794949769974,1.7600165605545044,0.019414134323596954,0.0035341461189091206
10,ID-Easy 20 ns,20.0,200,-18.665287475585938,-18.665373153686524,0.1937013417482376,0.09625081717967987,5.943317890167236,0.3015998303890228,2063.7119140625,0.6087793707847595,14.711777687072754,0.6087793707847595,0.013234083540737629,0.006738367490470409,0.0022415663115680218,0.001176816294901073,0.25242799520492554,0.19377616047859192,0.253763347864151,0.19136358797550201,-2275.813046875,30770.14578125,307.7014526367187,0.135205065749088,15.0,14.990790939331054,0.2631161288054744,,,,,,,,,,,,,,,0.00036706626997329295,0.012514631263911724,0.002111222827807069,0.003080724971368909,0.01276865229010582,0.002158187795430422,0.01833166927099228,0.014418969862163067,0.0024552885442972183
10,ID-Hard 80 ns,80.0,200,-17.88049003601074,-17.878828353881836,0.19286873936653137,0.09316010028123856,5.931975364685059,0.14309591054916382,2063.68310546875,0.3936019539833069,14.683244705200195,0.3936019241809845,0.013165866024792194,0.006431611254811287,0.0022234662901610136,0.0010957632912322879,0.31947091221809387,0.1441560983657837,0.3215996325016022,0.15059342980384827,-2119.26076171875,34540.42609375,345.4042541503906,0.16298336683619488,15.0,14.986900787353516,0.28718149687648,,,,,,,,,,,,,,,0.00043018258293159306,0.012523203156888485,0.0021108812652528286,0.003565505612641573,0.012701389379799366,0.002142917597666383,0.02046395093202591,0.014273006469011307,0.002416600240394473
10,OOD-Near 120 ns,120.0,200,-15.67052936553955,-15.670393333435058,0.19537727534770966,0.09572193771600723,5.889026641845703,0.15066754817962646,2063.5634765625,0.38024991750717163,14.563554763793945,0.38024988770484924,0.013444253243505955,0.006649784278124571,0.0022874155547469854,0.0011416807537898421,0.3032834231853485,0.09671320766210556,0.304764986038208,0.10118401050567627,-1618.68033203125,55011.665,550.1166430664063,0.3398550239828251,15.0,15.00957145690918,0.27543966395611735,,,,,,,,,,,,,,,0.0007290535140782595,0.012885463424026966,0.002189061837270856,0.005970338825136423,0.013028543442487717,0.0022152247838675976,0.03224683552980423,0.014418749138712883,0.002457960043102503
